,fecha,hora,tempAmbiente-c,tempMaxima-c,tempMinima-c,humRelativa-%,puntoRocio-c,velViento-mps,dirViento-cuad,relViento,velVientoMaxima-mps,dirVientoPredominante-cuad,sensTermina-c,indiceCalor,indiceTHW,indiceTHSW,presionATM,precipitacion-mm,intPrecipitacion-mmh,radiacionSolar,energiaSolar,radiacionSolarMaxima,heatD-D,coolD-D,tempInterior-c,humRelativaInterior-%,puntoRocioInterior-c,indiceCalorInterior,evapotranspiracion-mm,windSamp,windTx,ISSRecept,arcInt,Estacion,fechaHora
90,14/6/21,02:00,-1.8,-1.2,-1.8,18,-23.1,16.1,NW,32.19,33.8,NNW,-6.9,-2.6,-7.6,---,583.6,0.0,0.0,0,0.0,0,1.681,0.0,-5.9,14,-29.2,-6.5,0.2,2807,1,100.0,120,Estacion Vendaval,2021-06-14 02:00:00
91,14/6/21,04:00,-3.7,-1.7,-3.7,37,-16.3,12.9,NNW,25.75,30.6,NW,-8.4,-4.2,-8.9,---,582.5,0.0,0.0,0,0.0,0,1.833,0.0,-6.9,15,-29.3,-7.4,0.15,2808,1,100.0,120,Estacion Vendaval,2021-06-14 04:00:00
92,14/6/21,06:00,-4.5,-2.4,-4.8,46,-14.4,4.8,NNW,9.66,19.3,NNW,-6.6,-4.9,-6.9,---,582.0,0.0,0.0,0,0.0,0,1.903,0.0,-9.1,16,-30.4,-9.6,0.08,2803,1,100.0,120,Estacion Vendaval,2021-06-14 06:00:00
93,14/6/21,08:00,-3.2,-2.6,-4.7,43,-14.0,4.8,NNW,9.66,20.9,NW,-5.1,-3.7,-5.6,---,581.9,0.0,0.0,0,0.0,0,1.796,0.0,-9.0,18,-29.1,-9.4,0.05,2808,1,100.0,120,Estacion Vendaval,2021-06-14 08:00:00
94,14/6/21,10:00,-0.9,-0.8,-6.2,39,-13.1,3.2,NW,6.44,16.1,WNW,-1.6,-1.4,-2.1,---,582.5,0.0,0.0,92,15.83,348,1.602,0.0,-5.3,22,-23.7,-5.8,0.1,2805,1,100.0,120,Estacion Vendaval,2021-06-14 10:00:00
95,14/6/21,12:00,2.4,2.4,-0.8,33,-12.2,14.5,NW,28.97,41.8,WNW,-1.3,1.7,-2.0,---,582.0,0.0,0.0,496,85.32,666,1.324,0.0,4.2,22,-15.7,3.2,0.48,2807,1,100.0,120,Estacion Vendaval,2021-06-14 12:00:00
96,14/6/21,14:00,4.2,4.3,2.4,28,-12.7,25.7,WNW,51.5,49.9,WNW,-0.6,3.3,-1.4,---,580.5,0.0,0.0,721,124.03,751,1.176,0.0,8.9,20,-12.9,7.7,0.81,2807,1,100.0,120,Estacion Vendaval,2021-06-14 14:00:00
97,14/6/21,16:00,4.3,5.0,3.8,28,-12.7,25.7,WNW,51.5,53.1,WNW,-0.4,3.4,-1.3,---,580.5,0.0,0.0,645,110.95,731,1.171,0.0,11.9,18,-11.7,10.1,0.81,2808,1,100.0,120,Estacion Vendaval,2021-06-14 16:00:00
98,14/6/21,18:00,2.6,4.6,2.6,32,-12.5,22.5,WNW,45.06,57.9,NNW,-2.3,1.8,-3.1,---,580.0,0.0,0.0,278,47.82,545,1.315,0.0,7.8,18,-15.1,6.6,0.48,2809,1,100.0,120,Estacion Vendaval,2021-06-14 18:00:00
99,14/6/21,20:00,-0.1,2.7,-0.1,41,-11.8,19.3,NW,38.62,59.5,NW,-5.2,-0.6,-5.7,---,581.2,0.0,0.0,10,1.72,77,1.532,0.0,-1.8,22,-20.7,-2.4,0.2,2807,1,100.0,120,Estacion Vendaval,2021-06-14 20:00:00
100,14/6/21,22:00,-1.9,-0.1,-2.0,47,-11.8,17.7,WNW,35.41,49.9,W,-7.3,-2.4,-7.7,---,582.9,0.0,0.0,0,0.0,0,1.69,0.0,-4.5,26,-21.2,-5.1,0.15,2805,1,100.0,120,Estacion Vendaval,2021-06-14 22:00:00
101,15/6/21,00:00,-2.1,-1.8,-2.4,50,-11.2,24.1,WNW,48.28,46.7,NW,-8.5,-2.6,-8.9,---,582.7,0.0,0.0,0,0.0,0,1.704,0.0,-4.9,30,-19.8,-5.4,0.15,2808,1,100.0,120,Estacion Vendaval,2021-06-15 00:00:00
102,15/6/21,02:00,-2.7,-2.0,-2.7,53,-11.0,24.1,WNW,48.28,56.3,WNW,-9.3,-3.1,-9.7,---,581.6,0.0,0.0,0,0.0,0,1.755,0.0,-4.9,32,-19.1,-5.4,0.13,2752,1,100.0,120,Estacion Vendaval,2021-06-15 02:00:00
103,15/6/21,04:00,-3.7,-2.7,-3.7,58,-10.8,16.1,NNE,32.19,51.5,WNW,-9.2,-4.1,-9.6,---,581.1,0.0,0.0,0,0.0,0,1.838,0.0,-5.7,35,-18.8,-6.2,0.1,2809,1,100.0,120,Estacion Vendaval,2021-06-15 04:00:00
104,15/6/21,06:00,-3.4,-3.2,-3.8,66,-8.9,22.5,NW,45.06,70.8,WNW,-9.9,-3.7,-10.2,---,578.9,0.0,0.0,0,0.0,0,1.815,0.0,-5.6,40,-17.1,-6.0,0.1,2799,1,100.0,120,Estacion Vendaval,2021-06-15 06:00:00
105,15/6/21,08:00,-4.1,-3.0,-4.2,61,-10.5,30.6,WNW,61.16,64.4,WNW,-11.9,-4.4,-12.2,---,580.5,0.0,0.0,0,0.0,0,1.87,0.0,-5.8,42,-16.7,-6.2,0.13,2810,1,100.0,120,Estacion Vendaval,2021-06-15 08:00:00
106,15/6/21,10:00,-2.5,-2.5,-4.2,52,-11.0,14.5,NW,28.97,37.0,NNW,-7.4,-2.9,-7.8,---,581.4,0.0,0.0,89,15.31,239,1.736,0.0,-3.2,42,-14.3,-3.7,0.13,2804,1,100.0,120,Estacion Vendaval,2021-06-15 10:00:00
107,15/6/21,12:00,-2.7,-2.3,-2.8,59,-9.6,20.9,NW,41.84,46.7,WNW,-8.7,-3.0,-9.1,---,581.2,0.0,0.0,200,34.4,297,1.75,0.0,-1.0,40,-12.9,-1.6,0.23,2803,1,100.0,120,Estacion Vendaval,2021-06-15 12:00:00
108,15/6/21,14:00,-3.2,-2.4,-3.7,72,-7.5,29.0,WNW,57.94,67.6,WNW,-10.4,-3.4,-10.7,---,579.0,0.0,0.0,244,41.97,566,1.792,0.0,-1.0,42,-12.3,-1.6,0.25,2802,1,100.0,120,Estacion Vendaval,2021-06-15 14:00:00
109,15/6/21,16:00,-2.4,-2.3,-3.7,77,-5.9,35.4,WNW,70.81,75.6,WNW,-10.1,-2.6,-10.3,---,577.3,0.0,0.0,185,31.82,276,1.727,0.0,-2.1,47,-11.9,-2.5,0.2,2803,1,100.0,120,Estacion Vendaval,2021-06-15 16:00:00
110,15/6/21,18:00,-2.3,-2.3,-3.5,70,-7.1,45.1,WNW,90.12,83.7,WNW,-10.9,-2.6,-11.2,---,577.4,0.0,0.0,88,15.14,186,1.722,0.0,-3.2,51,-11.9,-3.6,0.15,2805,1,100.0,120,Estacion Vendaval,2021-06-15 18:00:00
111,15/6/21,20:00,-4.1,-2.3,-4.2,80,-7.0,46.7,WNW,93.34,91.7,W,-13.4,-4.3,-13.6,---,579.2,0.0,0.0,6,1.03,42,1.87,0.0,-4.6,55,-12.3,-4.9,0.13,2798,1,100.0,120,Estacion Vendaval,2021-06-15 20:00:00
112,15/6/21,22:00,-5.2,-4.1,-5.2,80,-8.1,32.2,NW,64.37,66.0,WNW,-13.4,-5.3,-13.6,---,580.5,0.0,0.0,0,0.0,0,1.958,0.0,-5.7,55,-13.3,-6.0,0.08,2803,1,100.0,120,Estacion Vendaval,2021-06-15 22:00:00
113,16/6/21,00:00,-5.6,-4.9,-6.1,80,-8.5,33.8,NW,67.59,67.6,WNW,-14.2,-5.7,-14.3,---,581.0,0.0,0.0,0,0.0,0,1.991,0.0,-6.6,57,-13.7,-6.9,0.05,2805,1,100.0,120,Estacion Vendaval,2021-06-16 00:00:00
114,16/6/21,02:00,-5.7,-5.4,-6.1,78,-8.9,37.0,NW,74.03,70.8,WNW,-14.7,-5.8,-14.8,---,580.4,0.0,0.0,0,0.0,0,2.005,0.0,-6.8,59,-13.5,-7.1,0.08,2798,1,100.0,120,Estacion Vendaval,2021-06-16 02:00:00
115,16/6/21,04:00,-6.4,-5.6,-6.4,81,-9.2,37.0,WNW,74.03,70.8,WNW,-15.7,-6.6,-15.8,---,578.8,0.0,0.0,0,0.0,0,2.065,0.0,-7.2,59,-13.8,-7.4,0.08,2800,1,100.0,120,Estacion Vendaval,2021-06-16 04:00:00
116,16/6/21,06:00,-6.9,-6.1,-7.1,84,-9.1,35.4,WNW,70.81,64.4,WNW,-16.1,-7.0,-16.2,---,579.5,0.0,0.0,0,0.0,0,2.102,0.0,-7.7,61,-13.9,-7.9,0.05,2803,1,100.0,120,Estacion Vendaval,2021-06-16 06:00:00
117,16/6/21,08:00,-7.2,-6.8,-7.2,88,-8.9,37.0,WNW,74.03,64.4,WNW,-16.7,-7.3,-16.8,---,579.8,0.0,0.0,0,0.0,0,2.13,0.0,-8.0,63,-13.8,-8.2,0.05,2804,1,100.0,120,Estacion Vendaval,2021-06-16 08:00:00
118,16/6/21,10:00,-6.7,-6.7,-7.3,89,-8.2,30.6,NW,61.16,72.4,WNW,-15.2,-6.7,-15.3,---,581.0,0.0,0.0,44,7.57,127,2.083,0.0,-7.2,65,-12.7,-7.4,0.05,2805,1,100.0,120,Estacion Vendaval,2021-06-16 10:00:00
119,16/6/21,12:00,-6.3,-6.2,-6.9,90,-7.6,37.0,WNW,74.03,70.8,WNW,-15.4,-6.3,-15.5,---,581.7,0.0,0.0,205,35.26,360,2.051,0.0,-4.8,65,-10.4,-5.1,0.13,2802,1,100.0,120,Estacion Vendaval,2021-06-16 12:00:00
120,16/6/21,14:00,-4.8,-4.7,-6.3,86,-6.8,43.5,WNW,86.9,80.5,WNW,-14.2,-4.9,-14.3,---,579.5,0.0,0.0,312,53.67,668,1.931,0.0,-2.7,62,-8.9,-3.0,0.23,2807,1,100.0,120,Estacion Vendaval,2021-06-16 14:00:00
121,16/6/21,16:00,-3.8,-3.8,-5.2,76,-7.4,54.7,WNW,109.44,93.3,W,-13.7,-4.0,-13.8,---,579.4,0.0,0.0,290,49.89,594,1.847,0.0,-3.2,60,-9.9,-3.6,0.25,2805,1,100.0,120,Estacion Vendaval,2021-06-16 16:00:00
122,16/6/21,18:00,-3.7,-3.5,-4.4,71,-8.2,57.9,WNW,115.87,98.2,WNW,-13.8,-3.9,-14.0,---,579.2,0.0,0.0,135,23.22,276,1.838,0.0,-4.1,59,-10.9,-4.3,0.25,2804,1,100.0,120,Estacion Vendaval,2021-06-16 18:00:00
123,16/6/21,20:00,-4.9,-3.7,-5.0,77,-8.4,43.5,WNW,86.9,83.7,WNW,-14.3,-5.1,-14.4,---,581.2,0.0,0.0,13,2.24,77,1.94,0.0,-6.2,62,-12.3,-6.4,0.13,2807,1,100.0,120,Estacion Vendaval,2021-06-16 20:00:00
124,16/6/21,22:00,-5.6,-4.9,-5.6,88,-7.2,32.2,WNW,64.37,57.9,WNW,-13.9,-5.6,-14.0,---,582.0,0.0,0.0,0,0.0,0,1.991,0.0,-6.7,65,-12.2,-6.9,0.05,2806,1,100.0,120,Estacion Vendaval,2021-06-16 22:00:00
125,17/6/21,00:00,-5.7,-5.5,-5.8,88,-7.3,33.8,WNW,67.59,67.6,NW,-14.3,-5.7,-14.3,---,581.3,0.0,0.0,0,0.0,0,2.0,0.0,-6.8,68,-11.8,-7.0,0.05,2801,1,100.0,120,Estacion Vendaval,2021-06-17 00:00:00
126,17/6/21,02:00,-5.7,-5.6,-6.0,90,-7.1,29.0,NW,57.94,69.2,NW,-13.8,-5.8,-13.8,---,580.7,0.0,0.0,0,0.0,0,2.005,0.0,-6.9,69,-11.7,-7.1,0.05,2799,1,100.0,120,Estacion Vendaval,2021-06-17 02:00:00
127,17/6/21,04:00,-6.1,-5.8,-6.2,90,-7.5,37.0,WNW,74.03,77.2,NNW,-15.2,-6.2,-15.3,---,580.2,0.0,0.0,0,0.0,0,2.037,0.0,-7.1,71,-11.5,-7.3,0.05,2805,1,100.0,120,Estacion Vendaval,2021-06-17 04:00:00
128,17/6/21,06:00,-6.3,-6.1,-6.4,90,-7.7,38.6,WNW,77.25,80.5,WNW,-15.7,-6.4,-15.8,---,579.7,0.0,0.0,0,0.0,0,2.056,0.0,-7.3,72,-11.5,-7.5,0.05,2805,1,100.0,120,Estacion Vendaval,2021-06-17 06:00:00
129,17/6/21,08:00,-6.6,-6.3,-6.6,90,-7.9,38.6,WNW,77.25,74.0,NW,-16.0,-6.6,-16.1,---,579.4,0.0,0.0,0,0.0,0,2.074,0.0,-7.5,73,-11.5,-7.7,0.05,2803,1,100.0,120,Estacion Vendaval,2021-06-17 08:00:00
130,17/6/21,10:00,-6.3,-6.2,-6.7,89,-7.8,37.0,WNW,74.03,74.0,WNW,-15.4,-6.3,-15.5,---,580.3,0.0,0.0,80,13.76,330,2.051,0.0,-6.0,73,-10.1,-6.2,0.08,2804,1,100.0,120,Estacion Vendaval,2021-06-17 10:00:00
131,17/6/21,12:00,-3.6,-3.4,-6.2,77,-7.0,33.8,NW,67.59,70.8,WNW,-11.5,-3.7,-11.7,---,580.6,0.0,0.0,415,71.39,970,1.824,0.0,0.2,68,-5.0,-0.1,0.33,2806,1,100.0,120,Estacion Vendaval,2021-06-17 12:00:00
132,17/6/21,14:00,-2.8,-1.8,-3.6,64,-8.7,35.4,NW,70.81,74.0,NW,-10.7,-3.1,-11.0,---,577.8,0.0,0.0,526,90.48,1020,1.764,0.0,1.6,59,-5.5,1.2,0.48,2802,1,100.0,120,Estacion Vendaval,2021-06-17 14:00:00
133,17/6/21,16:00,-2.3,-2.1,-3.2,58,-9.5,49.9,WNW,99.78,93.3,WNW,-11.3,-2.7,-11.6,---,576.8,0.0,0.0,297,51.09,552,1.722,0.0,-0.8,56,-8.5,-1.2,0.43,2807,1,100.0,120,Estacion Vendaval,2021-06-17 16:00:00
134,17/6/21,18:00,-3.0,-1.4,-3.0,58,-10.1,54.7,WNW,109.44,98.2,NW,-12.6,-3.3,-12.9,---,576.6,0.0,0.0,168,28.9,645,1.778,0.0,-2.7,53,-10.9,-3.1,0.38,2803,1,100.0,120,Estacion Vendaval,2021-06-17 18:00:00
135,17/6/21,20:00,-4.4,-2.9,-4.5,72,-8.7,48.3,WNW,96.56,90.1,WNW,-14.1,-4.7,-14.3,---,578.6,0.0,0.0,12,2.06,69,1.898,0.0,-5.7,56,-13.1,-5.9,0.2,2799,1,100.0,120,Estacion Vendaval,2021-06-17 20:00:00
136,17/6/21,22:00,-5.2,-4.3,-5.2,83,-7.7,33.8,WNW,67.59,62.8,WNW,-13.7,-5.3,-13.8,---,579.5,0.0,0.0,0,0.0,0,1.963,0.0,-6.2,62,-12.3,-6.4,0.08,2808,1,100.0,120,Estacion Vendaval,2021-06-17 22:00:00
137,18/6/21,00:00,-5.8,-5.2,-5.8,85,-8.0,27.4,WNW,54.72,53.1,WNW,-13.7,-5.9,-13.8,---,579.1,0.0,0.0,0,0.0,0,2.014,0.0,-6.7,65,-12.2,-6.9,0.05,2808,1,100.0,120,Estacion Vendaval,2021-06-18 00:00:00
138,18/6/21,02:00,-6.7,-5.8,-6.7,87,-8.5,29.0,WNW,57.94,51.5,WNW,-15.1,-6.8,-15.2,---,578.7,0.0,0.0,0,0.0,0,2.088,0.0,-7.6,66,-12.8,-7.8,0.05,2805,1,100.0,120,Estacion Vendaval,2021-06-18 02:00:00
139,18/6/21,04:00,-7.2,-6.7,-7.2,87,-9.0,30.6,WNW,61.16,54.7,NW,-15.9,-7.3,-16.0,---,577.4,0.0,0.0,0,0.0,0,2.125,0.0,-8.0,68,-12.9,-8.2,0.05,2807,1,100.0,120,Estacion Vendaval,2021-06-18 04:00:00
140,18/6/21,06:00,-7.2,-7.1,-7.3,88,-8.9,35.4,WNW,70.81,67.6,NW,-16.6,-7.3,-16.6,---,576.2,0.0,0.0,0,0.0,0,2.13,0.0,-8.2,70,-12.7,-8.4,0.05,2801,1,100.0,120,Estacion Vendaval,2021-06-18 06:00:00
141,18/6/21,08:00,-7.1,-6.9,-7.2,90,-8.5,40.2,WNW,80.47,74.0,WNW,-16.9,-7.2,-16.9,---,576.3,0.0,0.0,0,0.0,0,2.12,0.0,-8.1,72,-12.3,-8.3,0.05,2805,1,100.0,120,Estacion Vendaval,2021-06-18 08:00:00
142,18/6/21,10:00,-6.8,-6.8,-7.2,91,-8.1,45.1,WNW,90.12,80.5,WNW,-17.0,-6.9,-17.1,---,576.5,0.0,0.0,19,3.27,77,2.097,0.0,-7.8,74,-11.6,-7.9,0.05,2803,1,100.0,120,Estacion Vendaval,2021-06-18 10:00:00
143,18/6/21,12:00,-6.1,-6.0,-6.9,91,-7.3,48.3,WNW,96.56,99.8,WNW,-16.3,-6.2,-16.3,---,576.3,0.0,0.0,112,19.27,346,2.037,0.0,-5.9,74,-9.8,-6.1,0.1,2800,1,100.0,120,Estacion Vendaval,2021-06-18 12:00:00
144,18/6/21,14:00,-4.7,-4.3,-6.2,81,-7.4,70.8,WNW,141.62,123.9,W,-15.9,-4.8,-16.1,---,573.7,0.2,0.0,262,45.07,1055,1.917,0.0,-3.9,69,-8.8,-4.2,0.3,2806,1,100.0,120,Estacion Vendaval,2021-06-18 14:00:00
145,18/6/21,16:00,-3.8,-2.8,-4.7,68,-8.9,82.1,WNW,164.15,132.0,WNW,-15.3,-4.1,-15.6,---,573.1,0.0,0.0,324,55.74,976,1.847,0.0,-2.5,62,-8.8,-2.8,0.48,2797,1,100.0,120,Estacion Vendaval,2021-06-18 16:00:00
146,18/6/21,18:00,-4.6,-3.6,-4.7,71,-9.1,77.2,WNW,154.5,136.8,NW,-16.2,-4.8,-16.4,---,573.6,0.0,0.0,121,20.81,571,1.912,0.0,-4.9,63,-10.9,-5.2,0.3,2806,1,100.0,120,Estacion Vendaval,2021-06-18 18:00:00
147,18/6/21,20:00,-6.1,-4.6,-6.1,83,-8.5,74.0,WNW,148.06,136.8,NW,-18.0,-6.2,-18.1,---,576.9,0.0,0.0,9,1.55,86,2.032,0.0,-7.2,66,-12.4,-7.4,0.18,2801,1,100.0,120,Estacion Vendaval,2021-06-18 20:00:00
148,18/6/21,22:00,-7.1,-6.0,-7.1,85,-9.2,61.2,NW,122.31,99.8,WNW,-18.6,-7.2,-18.7,---,579.4,0.0,0.0,0,0.0,0,2.116,0.0,-8.6,71,-12.9,-8.8,0.05,2803,1,100.0,120,Estacion Vendaval,2021-06-18 22:00:00
149,19/6/21,00:00,-7.6,-7.0,-7.8,83,-10.0,61.2,NW,122.31,107.8,NNW,-19.3,-7.7,-19.4,---,579.4,0.0,0.0,0,0.0,0,2.162,0.0,-9.6,72,-13.7,-9.7,0.08,2802,1,100.0,120,Estacion Vendaval,2021-06-19 00:00:00
150,19/6/21,02:00,-7.4,-7.3,-7.9,83,-9.8,59.5,NW,119.09,103.0,WNW,-18.9,-7.6,-19.1,---,580.4,0.0,0.0,0,0.0,0,2.148,0.0,-9.8,74,-13.6,-9.9,0.1,2799,1,100.0,120,Estacion Vendaval,2021-06-19 02:00:00
151,19/6/21,04:00,-7.4,-7.3,-7.7,75,-11.1,54.7,NW,109.44,91.7,NNW,-18.5,-7.6,-18.7,---,580.0,0.0,0.0,0,0.0,0,2.144,0.0,-9.9,73,-13.9,-10.1,0.1,2801,1,100.0,120,Estacion Vendaval,2021-06-19 04:00:00
152,19/6/21,06:00,-7.1,-7.0,-7.4,55,-14.6,46.7,WNW,93.34,93.3,NNW,-17.5,-7.4,-17.8,---,582.6,0.0,0.0,0,0.0,0,2.12,0.0,-10.0,69,-14.6,-10.2,0.13,2799,1,100.0,120,Estacion Vendaval,2021-06-19 06:00:00
153,19/6/21,08:00,-7.1,-6.8,-7.1,56,-14.4,30.6,NW,61.16,74.0,WNW,-15.7,-7.3,-16.0,---,585.4,0.0,0.0,0,0.0,0,2.116,0.0,-10.3,67,-15.2,-10.4,0.13,2799,1,100.0,120,Estacion Vendaval,2021-06-19 08:00:00
154,19/6/21,10:00,-4.2,-4.2,-7.2,48,-13.6,14.5,WNW,28.97,45.1,WNW,-9.5,-4.6,-9.9,---,587.9,0.0,0.0,93,16.0,357,1.88,0.0,-7.0,67,-12.1,-7.2,0.13,2806,1,100.0,120,Estacion Vendaval,2021-06-19 10:00:00
155,19/6/21,12:00,-0.4,-0.4,-4.2,44,-11.2,19.3,WNW,38.62,45.1,WNW,-5.7,-0.9,-6.2,---,587.7,0.0,0.0,506,87.04,677,1.565,0.0,0.8,60,-6.1,0.4,0.43,2801,1,100.0,120,Estacion Vendaval,2021-06-19 12:00:00
156,19/6/21,14:00,1.3,1.4,-0.4,33,-13.3,29.0,NW,57.94,72.4,WNW,-4.7,0.6,-5.3,---,583.9,0.0,0.0,733,126.09,756,1.421,0.0,4.8,49,-5.0,4.2,0.76,2805,1,100.0,120,Estacion Vendaval,2021-06-19 14:00:00
157,19/6/21,16:00,2.1,2.2,1.2,35,-11.8,43.5,NW,86.9,80.5,WNW,-4.8,1.4,-5.6,---,582.1,0.0,0.0,661,113.71,744,1.352,0.0,6.7,39,-6.3,5.9,0.89,2793,1,100.0,120,Estacion Vendaval,2021-06-19 16:00:00
158,19/6/21,18:00,0.1,2.3,-0.1,42,-11.4,48.3,NW,96.56,83.7,NNW,-7.9,-0.5,-8.5,---,581.8,0.0,0.0,239,41.11,534,1.523,0.0,0.6,38,-12.1,0.0,0.58,2792,1,100.0,120,Estacion Vendaval,2021-06-19 18:00:00
159,19/6/21,20:00,-2.0,0.4,-2.0,52,-10.6,49.9,NW,99.78,85.3,NW,-10.8,-2.4,-11.3,---,582.6,0.0,0.0,11,1.89,56,1.694,0.0,-3.6,42,-14.6,-4.0,0.33,2791,1,100.0,120,Estacion Vendaval,2021-06-19 20:00:00
160,19/6/21,22:00,-3.3,-1.9,-3.3,57,-10.6,32.2,NW,64.37,74.0,WNW,-11.1,-3.7,-11.4,---,584.5,0.0,0.0,0,0.0,0,1.806,0.0,-5.6,46,-15.4,-5.9,0.18,2795,1,100.0,120,Estacion Vendaval,2021-06-19 22:00:00
161,20/6/21,00:00,-3.6,-3.1,-3.8,60,-10.3,29.0,NW,57.94,67.6,WNW,-11.1,-3.9,-11.3,---,584.0,0.0,0.0,0,0.0,0,1.829,0.0,-6.3,49,-15.3,-6.7,0.13,2795,1,100.0,120,Estacion Vendaval,2021-06-20 00:00:00
162,20/6/21,02:00,-3.8,-3.5,-3.9,62,-10.0,25.7,NW,51.5,62.8,NW,-10.8,-4.1,-11.1,---,582.9,0.0,0.0,0,0.0,0,1.843,0.0,-6.5,52,-14.7,-6.8,0.1,2802,1,100.0,120,Estacion Vendaval,2021-06-20 02:00:00
163,20/6/21,04:00,-4.3,-3.8,-4.3,69,-9.1,27.4,NW,54.72,62.8,WNW,-11.7,-4.5,-11.9,---,581.5,0.0,0.0,0,0.0,0,1.884,0.0,-6.8,55,-14.4,-7.1,0.1,2798,1,100.0,120,Estacion Vendaval,2021-06-20 04:00:00
164,20/6/21,06:00,-4.6,-4.2,-4.6,69,-9.4,27.4,NW,54.72,62.8,WNW,-12.1,-4.8,-12.3,---,579.6,0.0,0.0,0,0.0,0,1.907,0.0,-7.1,57,-14.2,-7.4,0.1,2802,1,100.0,120,Estacion Vendaval,2021-06-20 06:00:00
165,20/6/21,08:00,-4.7,-4.5,-4.8,70,-9.4,32.2,NW,64.37,62.8,WNW,-12.9,-4.9,-13.1,---,580.9,0.0,0.0,0,0.0,0,1.921,0.0,-7.5,59,-14.1,-7.7,0.1,2796,1,100.0,120,Estacion Vendaval,2021-06-20 08:00:00
166,20/6/21,10:00,-3.2,-3.1,-4.8,61,-9.7,24.1,NW,48.28,56.3,WNW,-9.9,-3.6,-10.2,---,581.1,0.0,0.0,103,17.72,366,1.796,0.0,-4.6,60,-11.2,-4.9,0.15,2806,1,100.0,120,Estacion Vendaval,2021-06-20 10:00:00
167,20/6/21,12:00,-0.2,-0.2,-3.3,44,-11.0,33.8,NW,67.59,72.4,WNW,-7.1,-0.8,-7.7,---,580.8,0.0,0.0,486,83.6,679,1.546,0.0,0.3,52,-8.4,-0.2,0.51,2797,1,100.0,120,Estacion Vendaval,2021-06-20 12:00:00
168,20/6/21,14:00,1.1,1.3,-0.2,34,-13.0,45.1,WNW,90.12,83.7,WNW,-6.3,0.4,-6.9,---,579.5,0.0,0.0,704,121.1,826,1.435,0.0,4.7,41,-7.5,3.9,0.89,2795,1,100.0,120,Estacion Vendaval,2021-06-20 14:00:00
169,20/6/21,16:00,0.9,1.8,0.6,37,-12.2,43.5,NW,86.9,101.4,NW,-6.4,0.2,-7.1,---,577.2,0.0,0.0,577,99.26,863,1.454,0.0,3.9,36,-9.8,3.2,0.79,2798,1,100.0,120,Estacion Vendaval,2021-06-20 16:00:00
170,20/6/21,18:00,-0.8,1.4,-0.8,35,-14.4,59.5,WNW,119.09,96.6,WNW,-9.9,-1.4,-10.5,---,577.5,0.0,0.0,216,37.16,476,1.597,0.0,0.0,35,-13.7,-0.6,0.69,2802,1,100.0,120,Estacion Vendaval,2021-06-20 18:00:00
171,20/6/21,20:00,-3.0,-0.8,-3.1,45,-13.3,53.1,WNW,106.22,86.9,WNW,-12.4,-3.4,-12.9,---,579.4,0.0,0.0,13,2.24,72,1.778,0.0,-4.2,37,-16.8,-4.7,0.38,2799,1,100.0,120,Estacion Vendaval,2021-06-20 20:00:00
172,20/6/21,22:00,-4.0,-3.0,-4.0,65,-9.6,41.8,WNW,83.69,86.9,WNW,-12.9,-4.3,-13.2,---,580.2,0.0,0.0,0,0.0,0,1.861,0.0,-5.4,45,-15.5,-5.8,0.18,2801,1,100.0,120,Estacion Vendaval,2021-06-20 22:00:00
173,21/6/21,00:00,-4.9,-4.0,-5.0,68,-9.9,29.0,NW,57.94,59.5,NW,-12.8,-5.2,-13.0,---,581.7,0.0,0.0,0,0.0,0,1.94,0.0,-6.9,48,-16.1,-7.2,0.1,2796,1,100.0,120,Estacion Vendaval,2021-06-21 00:00:00
174,21/6/21,02:00,-5.9,-4.8,-6.0,72,-10.2,24.1,NW,48.28,54.7,NW,-13.4,-6.1,-13.6,---,581.9,0.0,0.0,0,0.0,0,2.023,0.0,-7.8,52,-16.0,-8.1,0.08,2800,1,100.0,120,Estacion Vendaval,2021-06-21 02:00:00
175,21/6/21,04:00,-6.2,-5.2,-6.2,63,-12.1,24.1,NW,48.28,57.9,WNW,-13.8,-6.4,-14.0,---,580.5,0.0,0.0,0,0.0,0,2.046,0.0,-8.7,52,-16.8,-9.0,0.1,2802,1,100.0,120,Estacion Vendaval,2021-06-21 04:00:00
176,21/6/21,06:00,-6.7,-6.2,-6.7,58,-13.6,29.0,NW,57.94,61.2,NW,-15.0,-6.9,-15.2,---,581.1,0.0,0.0,0,0.0,0,2.083,0.0,-9.4,53,-17.3,-9.7,0.1,2800,1,100.0,120,Estacion Vendaval,2021-06-21 06:00:00
177,21/6/21,08:00,-6.3,-6.2,-6.7,37,-18.7,12.9,NW,25.75,37.0,W,-11.7,-6.7,-12.1,---,583.1,0.0,0.0,0,0.0,0,2.056,0.0,-10.4,52,-18.4,-10.7,0.1,2801,1,100.0,120,Estacion Vendaval,2021-06-21 08:00:00
178,21/6/21,10:00,-3.3,-3.3,-6.6,23,-21.5,4.8,W,9.66,17.7,NW,-5.2,-3.9,-5.8,---,584.8,0.0,0.0,89,15.31,383,1.801,0.0,-7.3,55,-14.8,-7.6,0.1,2798,1,100.0,120,Estacion Vendaval,2021-06-21 10:00:00
