;;Temp.;Temp.;Temp.;Hum.;Pto.;Vel.;Dir.;Rec.;Vel.;Dir.;Sens.;Ind.;Ind.;Indice;;;Int. ;Rad.;Energa;Max.Rad.;Grad.D.;Grad.D.;Temp.;Hum.;Roco;In.Cal.;;Muest;Tx  ;Recep.;Int.
Fecha;Hora;Ext.;Mx.;Mn.;Ext.;Roco;Viento;Viento;Viento;Mx.;Max.;Term.;Calor;THW ;THSW ;Bar  ;Lluvia;Lluvia;Solar;Solar;Solar ;Calor ;Fro ;Int.;Int.;Int.;Int.  ;ET  ;Viento;Viento;ISS ;Arc.
21/5/22;4:00 p.m.;11.6;12.0;10.8;19;-11.3;25.7;NNO;51.50;46.7;NNO;7.8;9.8;6.1;8.1;669.7;0.00;0.0;573;98.57;722;0.565;0.000;13.9;16;-11.5;11.6;1.02;2808;1;100.0;120
21/5/22;6:00 p.m.;9.1;10.8;7.1;27;-9.0;25.7;N;51.50;46.7;NNE;4.9;7.9;3.8;2.2;671.7;0.00;0.0;149;25.63;432;0.773;0.000;10.3;18;-13.0;8.9;0.56;2807;1;100.0;120
21/5/22;8:00 p.m.;5.4;7.1;3.7;33;-9.6;17.7;NNO;35.41;35.4;NNO;1.8;4.5;0.9;-2.6;673.7;0.00;0.0;1;0.17;11;1.079;0.000;4.8;20;-16.3;3.7;0.23;2805;1;100.0;120
21/5/22;10:00 p.m.;3.1;4.2;1.9;37;-10.2;19.3;NO;38.62;30.6;NO;-1.3;2.3;-2.0;-5.4;674.6;0.00;0.0;0;0.00;0;1.273;0.000;1.9;23;-17.1;1.1;0.20;2804;1;100.0;120
22/5/22;12:00 a.m.;1.7;2.6;0.8;43;-9.5;20.9;NO;41.84;30.6;NO;-3.2;1.1;-3.8;-7.0;675.3;0.00;0.0;0;0.00;0;1.384;0.000;0.5;25;-17.3;-0.3;0.20;2806;1;100.0;120
22/5/22;2:00 a.m.;1.3;2.2;0.5;42;-10.2;20.9;NO;41.84;46.7;NO;-3.7;0.7;-4.3;-7.6;675.2;0.00;0.0;0;0.00;0;1.417;0.000;-0.1;27;-16.9;-0.8;0.18;2805;1;100.0;120
22/5/22;4:00 a.m.;0.8;1.8;0.1;41;-11.0;16.1;NNO;32.19;33.8;NO;-3.6;0.2;-4.2;-6.4;673.9;0.00;0.0;0;0.00;0;1.458;0.000;-0.7;28;-17.0;-1.3;0.15;2806;1;100.0;120
22/5/22;6:00 a.m.;-0.8;0.2;-2.1;46;-11.0;9.7;NNE;19.31;22.5;N;-4.2;-1.3;-4.7;-7.2;674.4;0.00;0.0;0;0.00;0;1.597;0.000;-2.4;28;-18.5;-3.0;0.10;2804;1;100.0;120
22/5/22;8:00 a.m.;-3.7;-1.8;-5.1;46;-13.6;6.4;NNO;12.87;20.9;ONO;-6.4;-4.1;-6.8;-9.2;676.6;0.00;0.0;9;1.55;74;1.833;0.000;-5.8;30;-20.6;-6.2;0.05;2805;1;100.0;120
22/5/22;10:00 a.m.;1.4;3.7;-2.1;35;-12.4;4.8;ONO;9.66;14.5;ONO;0.1;0.7;-0.6;1.1;677.2;0.00;0.0;310;53.33;526;1.412;0.000;-1.4;28;-17.6;-2.1;0.28;2807;1;100.0;120
22/5/22;12:00 p.m.;4.9;6.1;3.8;26;-13.1;8.0;SSE;16.09;19.3;SE;3.0;3.9;2.1;8.6;675.2;0.00;0.0;640;110.09;733;1.120;0.000;5.6;24;-13.4;4.6;0.58;2810;1;100.0;120
22/5/22;2:00 p.m.;7.7;9.6;6.1;18;-15.2;6.4;SE;12.87;20.9;ESE;6.7;6.5;5.5;10.2;673.0;0.00;0.0;740;127.30;756;0.884;0.000;10.7;21;-10.8;9.2;0.76;2809;1;100.0;120
22/5/22;4:00 p.m.;10.9;12.3;9.4;14;-15.6;12.9;SE;25.75;40.2;ONO;9.1;9.2;7.4;10.0;671.2;0.00;0.0;579;99.60;700;0.620;0.000;13.7;18;-10.2;11.4;0.79;2809;1;100.0;120
22/5/22;6:00 p.m.;10.4;12.1;8.1;18;-12.9;29.0;NO;57.94;49.9;ONO;6.3;9.0;4.8;3.6;671.5;0.00;0.0;199;34.23;420;0.657;0.000;12.1;17;-12.3;10.2;0.69;2807;1;100.0;120
22/5/22;8:00 p.m.;6.4;8.1;5.2;20;-15.0;33.8;NO;67.59;54.7;ONO;1.3;5.3;0.2;-2.5;672.0;0.00;0.0;1;0.17;11;0.995;0.000;5.9;18;-16.6;4.8;0.48;2808;1;100.0;120
22/5/22;10:00 p.m.;5.1;5.8;4.5;19;-16.7;29.0;NO;57.94;51.5;NNO;0.1;4.0;-0.9;-3.9;672.9;0.00;0.0;0;0.00;0;1.106;0.000;3.9;18;-18.3;2.9;0.41;2805;1;100.0;120
23/5/22;12:00 a.m.;4.2;4.6;3.4;22;-15.7;30.6;NO;61.16;53.1;NNO;-1.1;3.2;-2.0;-4.8;673.8;0.00;0.0;0;0.00;0;1.181;0.000;3.0;18;-19.1;2.1;0.38;2803;1;100.0;120
23/5/22;2:00 a.m.;2.8;3.7;0.8;24;-15.8;17.7;NO;35.41;45.1;NO;-1.3;1.9;-2.2;-5.8;673.9;0.00;0.0;0;0.00;0;1.292;0.000;1.6;19;-19.6;0.7;0.25;2807;1;100.0;120
23/5/22;4:00 a.m.;-0.3;0.7;-1.4;24;-18.5;4.8;NNO;9.66;12.9;NNO;-1.9;-1.1;-2.6;-5.2;673.0;0.00;0.0;0;0.00;0;1.556;0.000;-2.7;20;-22.6;-3.3;0.10;2807;1;100.0;120
23/5/22;6:00 a.m.;-1.7;0.3;-3.1;28;-17.8;4.8;NO;9.66;16.1;O;-3.4;-2.3;-4.0;-6.6;673.7;0.00;0.0;0;0.00;0;1.667;0.000;-4.3;20;-24.0;-4.9;0.10;2804;1;100.0;120
23/5/22;8:00 a.m.;-2.6;-1.4;-4.1;29;-18.2;8.0;ONO;16.09;19.3;ONO;-5.7;-3.2;-6.3;-8.8;674.8;0.00;0.0;10;1.72;76;1.741;0.000;-4.4;21;-23.5;-5.0;0.10;2807;1;100.0;120
23/5/22;10:00 a.m.;0.4;2.9;-2.2;23;-18.4;4.8;S;9.66;14.5;SSO;-1.1;-0.4;-1.8;-0.3;675.6;0.00;0.0;307;52.81;504;1.495;0.000;-2.0;21;-21.5;-2.7;0.28;2807;1;100.0;120
23/5/22;12:00 p.m.;4.8;6.9;2.9;18;-17.6;6.4;SSO;12.87;14.5;S;3.3;3.7;2.3;8.7;674.6;0.00;0.0;636;109.41;729;1.130;0.000;5.4;18;-17.1;4.3;0.58;2807;1;100.0;120
23/5/22;2:00 p.m.;8.4;9.8;6.9;14;-17.6;8.0;SE;16.09;19.3;E;7.2;7.1;5.8;10.4;671.4;0.00;0.0;737;126.78;751;0.824;0.000;11.5;17;-12.8;9.7;0.79;2808;1;100.0;120
23/5/22;4:00 p.m.;11.4;12.8;9.8;12;-17.1;9.7;ESE;19.31;22.5;ESE;10.3;9.5;8.4;11.1;669.0;0.00;0.0;577;99.26;698;0.579;0.000;14.4;15;-12.0;11.9;0.74;2808;1;100.0;120
23/5/22;6:00 p.m.;11.9;13.7;9.4;14;-14.8;25.7;NO;51.50;46.7;ONO;8.2;9.9;6.2;4.8;668.5;0.00;0.0;197;33.89;420;0.532;0.000;13.7;14;-13.4;11.3;0.69;2808;1;100.0;120
23/5/22;8:00 p.m.;8.0;9.4;7.1;15;-17.1;32.2;NNO;64.37;54.7;NNO;3.2;6.7;1.9;-0.8;669.7;0.00;0.0;1;0.17;11;0.861;0.000;7.4;15;-17.6;6.2;0.51;2804;1;100.0;120
23/5/22;10:00 p.m.;6.9;7.7;6.1;16;-17.2;29.0;NO;57.94;53.1;NO;2.3;5.8;1.1;-1.8;670.3;0.00;0.0;0;0.00;0;0.949;0.000;5.8;15;-18.9;4.6;0.43;2806;1;100.0;120
24/5/22;12:00 a.m.;6.1;6.8;5.2;18;-16.5;27.4;NO;54.72;61.2;NNO;1.5;5.0;0.4;-2.6;670.1;0.00;0.0;0;0.00;0;1.019;0.000;4.8;15;-19.7;3.7;0.41;2806;1;100.0;120
24/5/22;2:00 a.m.;3.7;5.4;1.2;20;-17.3;9.7;NE;19.31;53.1;ONO;1.2;2.7;0.2;-4.2;671.1;0.00;0.0;0;0.00;0;1.222;0.000;2.3;16;-21.0;1.3;0.18;2776;1;100.0;120
24/5/22;4:00 a.m.;0.4;2.3;-0.9;24;-17.8;6.4;ONO;12.87;17.7;ONO;-1.7;-0.3;-2.4;-5.1;670.7;0.00;0.0;0;0.00;0;1.491;0.000;-1.7;16;-24.3;-2.4;0.13;2756;1;100.0;120
24/5/22;6:00 a.m.;-1.7;-0.6;-2.7;25;-19.2;6.4;NNO;12.87;16.1;NO;-4.2;-2.4;-4.8;-7.4;671.2;0.00;0.0;0;0.00;0;1.671;0.000;-3.9;17;-25.4;-4.6;0.10;2754;1;100.0;120
24/5/22;8:00 a.m.;-3.2;-1.7;-4.0;25;-20.5;8.0;NNO;16.09;16.1;ONO;-6.5;-3.8;-7.1;-9.6;672.6;0.00;0.0;9;1.55;74;1.796;0.000;-5.4;18;-26.0;-5.9;0.08;2752;1;100.0;120
24/5/22;10:00 a.m.;0.4;3.3;-1.7;20;-20.0;3.2;SSO;6.44;11.3;NNE;-0.2;-0.4;-1.0;0.5;673.4;0.00;0.0;306;52.64;504;1.495;0.000;-2.3;18;-23.5;-3.0;0.28;2765;1;100.0;120
24/5/22;12:00 p.m.;5.2;7.4;3.0;16;-18.6;4.8;S;9.66;12.9;SSO;4.4;4.1;3.3;9.7;671.6;0.00;0.0;637;109.58;731;1.093;0.000;5.9;15;-18.8;4.7;0.61;2770;1;100.0;120
24/5/22;2:00 p.m.;8.9;10.6;7.4;13;-18.1;6.4;S;12.87;16.1;S;8.2;7.6;6.8;11.3;669.5;0.00;0.0;737;126.78;752;0.782;0.000;12.1;14;-14.7;10.1;0.79;2787;1;100.0;120
24/5/22;4:00 p.m.;11.9;14.2;10.3;8;-21.4;8.0;S;16.09;32.2;NNO;11.2;9.8;9.1;11.6;667.9;0.00;0.0;574;98.74;696;0.537;0.000;15.3;13;-13.0;12.6;0.74;2809;1;100.0;120
24/5/22;6:00 p.m.;12.8;14.3;10.1;11;-17.0;24.1;NO;48.28;45.1;ONO;9.4;10.5;7.1;5.7;668.0;0.00;0.0;196;33.72;417;0.463;0.000;14.4;12;-14.7;11.8;0.69;2807;1;100.0;120
24/5/22;8:00 p.m.;8.3;10.1;7.1;13;-18.6;32.2;NO;64.37;57.9;N;3.6;7.0;2.2;-0.6;669.2;0.00;0.0;1;0.17;11;0.833;0.000;7.9;12;-19.8;6.6;0.53;2807;1;100.0;120
24/5/22;10:00 p.m.;6.3;8.2;4.8;12;-21.1;17.7;NNO;35.41;46.7;NNO;2.8;5.1;1.6;-2.1;671.2;0.00;0.0;0;0.00;0;1.000;0.000;5.1;12;-22.1;3.9;0.33;2809;1;100.0;120
25/5/22;12:00 a.m.;4.0;5.6;2.7;14;-21.2;9.7;ONO;19.31;25.7;O;1.6;2.9;0.5;-3.9;671.7;0.00;0.0;0;0.00;0;1.194;0.000;1.8;13;-23.8;0.9;0.20;2809;1;100.0;120
25/5/22;2:00 a.m.;1.7;3.2;0.4;14;-23.1;9.7;NNO;19.31;24.1;ONO;-1.2;0.7;-2.2;-6.7;672.1;0.00;0.0;0;0.00;0;1.389;0.000;-0.4;13;-25.6;-1.3;0.15;2803;1;100.0;120
25/5/22;4:00 a.m.;0.2;2.6;-2.0;18;-21.4;8.0;NO;16.09;17.7;NE;-2.5;-0.6;-3.3;-6.0;672.0;0.00;0.0;0;0.00;0;1.509;0.000;-1.9;13;-26.8;-2.7;0.15;2808;1;100.0;120
25/5/22;6:00 a.m.;-2.4;-1.3;-3.1;19;-22.9;8.0;N;16.09;14.5;NNO;-5.6;-3.1;-6.2;-8.9;672.4;0.00;0.0;0;0.00;0;1.727;0.000;-4.6;14;-28.1;-5.2;0.13;2803;1;100.0;120
25/5/22;8:00 a.m.;-2.9;-2.0;-3.9;21;-22.2;8.0;N;16.09;14.5;NNO;-6.1;-3.6;-6.8;-9.3;673.8;0.00;0.0;9;1.55;72;1.769;0.000;-5.2;14;-28.6;-5.8;0.10;2802;1;100.0;120
25/5/22;10:00 a.m.;1.2;4.3;-3.3;15;-22.7;1.6;E;3.22;11.3;N;1.2;0.3;0.3;1.7;675.1;0.00;0.0;302;51.95;499;1.431;0.000;-2.5;14;-26.4;-3.2;0.25;2799;1;100.0;120
25/5/22;12:00 p.m.;5.3;7.5;3.4;12;-21.9;6.4;S;12.87;14.5;S;4.0;4.2;2.8;9.2;674.0;0.00;0.0;636;109.41;733;1.083;0.000;5.7;13;-20.7;4.5;0.63;2808;1;100.0;120
25/5/22;2:00 p.m.;8.8;10.6;7.4;10;-21.3;6.4;S;12.87;17.7;S;8.0;7.3;6.6;11.0;671.0;0.00;0.0;738;126.95;752;0.796;0.000;11.8;12;-16.8;9.8;0.79;2804;1;100.0;120
25/5/22;4:00 p.m.;11.4;12.6;10.4;8;-21.8;6.4;S;12.87;17.7;SE;11.1;9.4;9.1;11.5;669.7;0.00;0.0;576;99.08;700;0.574;0.000;14.9;11;-15.3;12.2;0.71;2809;1;100.0;120
25/5/22;6:00 p.m.;12.3;13.9;9.7;7;-22.7;17.7;NO;35.41;33.8;ONO;9.7;10.1;7.5;5.8;670.7;0.00;0.0;197;33.89;415;0.505;0.000;14.0;11;-16.1;11.4;0.58;2808;1;100.0;120
25/5/22;8:00 p.m.;7.4;9.7;6.1;9;-23.5;20.9;NO;41.84;48.3;NO;3.7;6.1;2.3;-1.2;671.4;0.00;0.0;1;0.17;11;0.907;0.000;6.5;10;-23.0;5.2;0.36;2810;1;100.0;120
25/5/22;10:00 p.m.;5.4;6.7;3.1;10;-23.9;9.7;NNO;19.31;35.4;N;3.2;4.2;1.9;-2.6;673.0;0.00;0.0;0;0.00;0;1.079;0.000;3.3;11;-24.4;2.3;0.20;2810;1;100.0;120
26/5/22;12:00 a.m.;3.2;4.5;2.4;13;-22.6;8.0;NO;16.09;27.4;NO;1.1;2.2;0.1;-4.4;673.6;0.00;0.0;0;0.00;0;1.259;0.000;0.2;11;-26.9;-0.7;0.18;2809;1;100.0;120
26/5/22;2:00 a.m.;0.9;3.1;-0.8;15;-22.9;4.8;NNO;9.66;14.5;E;-0.5;0.0;-1.4;-5.9;673.8;0.00;0.0;0;0.00;0;1.454;0.000;-1.8;11;-28.5;-2.6;0.15;2803;1;100.0;120
26/5/22;4:00 a.m.;-0.3;1.2;-1.9;22;-19.5;6.4;ONO;12.87;19.3;ONO;-2.5;-1.1;-3.3;-5.9;673.1;0.00;0.0;0;0.00;0;1.551;0.000;-2.8;12;-28.3;-3.5;0.13;2807;1;100.0;120
26/5/22;6:00 a.m.;-0.4;0.3;-1.7;26;-17.7;6.4;NO;12.87;25.7;ONO;-2.7;-1.2;-3.4;-6.0;673.4;0.00;0.0;0;0.00;0;1.565;0.000;-3.6;13;-28.1;-4.2;0.13;2802;1;100.0;120
26/5/22;8:00 a.m.;-2.0;0.4;-3.9;24;-19.9;4.8;NE;9.66;16.1;NNE;-3.8;-2.7;-4.4;-6.9;674.8;0.00;0.0;10;1.72;72;1.694;0.000;-4.5;14;-28.1;-5.1;0.10;2808;1;100.0;120
26/5/22;10:00 a.m.;1.1;3.9;-1.2;15;-22.8;4.8;NNE;9.66;20.9;ENE;-0.3;0.2;-1.2;0.2;675.0;0.00;0.0;290;49.89;536;1.440;0.000;-1.6;14;-25.7;-2.3;0.28;2809;1;100.0;120
26/5/22;12:00 p.m.;5.7;7.5;2.8;16;-18.2;4.8;S;9.66;14.5;S;5.0;4.6;3.8;10.2;674.0;0.00;0.0;629;108.20;747;1.051;0.000;6.2;12;-21.2;5.0;0.58;2808;1;100.0;120
26/5/22;2:00 p.m.;9.1;10.7;7.5;13;-17.9;8.0;SE;16.09;19.3;SSE;7.9;7.7;6.6;10.7;671.0;0.00;0.0;705;121.28;835;0.769;0.000;11.9;12;-16.7;9.9;0.76;2809;1;100.0;120
26/5/22;4:00 p.m.;12.2;13.1;10.3;12;-16.4;24.1;NO;48.28;49.9;ONO;8.7;10.1;6.6;8.4;668.6;0.00;0.0;556;95.64;728;0.509;0.000;14.3;10;-17.0;11.7;0.99;2807;1;100.0;120
26/5/22;6:00 p.m.;10.8;12.3;8.9;13;-16.6;27.4;NO;54.72;51.5;ONO;6.8;9.1;5.1;3.9;670.1;0.00;0.0;207;35.61;446;0.630;0.000;12.1;11;-17.6;9.9;0.74;2809;1;100.0;120
26/5/22;8:00 p.m.;7.3;8.9;6.0;16;-16.9;20.9;N;41.84;46.7;NO;3.5;6.1;2.3;-1.1;671.8;0.00;0.0;1;0.17;18;0.921;0.000;6.6;12;-20.9;5.4;0.36;2805;1;100.0;120
26/5/22;10:00 p.m.;4.9;6.0;4.2;19;-16.9;32.2;NNO;64.37;54.7;NO;-0.3;3.8;-1.4;-4.2;672.3;0.00;0.0;0;0.00;0;1.120;0.000;4.0;13;-22.0;2.9;0.43;2806;1;100.0;120
27/5/22;12:00 a.m.;4.1;4.9;3.2;19;-17.6;25.7;NO;51.50;48.3;NO;-0.8;3.1;-1.8;-4.9;673.6;0.00;0.0;0;0.00;0;1.190;0.000;2.9;14;-22.1;1.9;0.36;2805;1;100.0;120
27/5/22;2:00 a.m.;2.1;4.1;-0.1;20;-18.6;11.3;N;22.53;30.6;NO;-1.1;1.2;-2.0;-6.3;673.2;0.00;0.0;0;0.00;0;1.356;0.000;0.6;14;-24.0;-0.3;0.18;2805;1;100.0;120
27/5/22;4:00 a.m.;1.4;2.2;0.2;22;-18.1;8.0;ONO;16.09;29.0;NNO;-1.1;0.6;-1.9;-4.6;672.3;0.00;0.0;0;0.00;0;1.412;0.000;-1.3;15;-24.7;-2.1;0.15;2810;1;100.0;120
27/5/22;6:00 a.m.;-1.5;1.5;-3.4;26;-18.6;9.7;NNO;19.31;25.7;NNO;-5.0;-2.2;-5.7;-8.3;672.8;0.00;0.0;0;0.00;0;1.653;0.000;-3.4;16;-25.7;-4.1;0.13;2807;1;100.0;120
27/5/22;8:00 a.m.;-2.7;-0.7;-4.8;30;-17.9;4.8;NNO;9.66;16.1;NNO;-4.5;-3.2;-5.1;-7.5;673.8;0.00;0.0;8;1.38;69;1.750;0.000;-4.9;17;-26.3;-5.6;0.08;2803;1;100.0;120
27/5/22;10:00 a.m.;0.1;1.9;-4.2;18;-21.5;4.8;N;9.66;12.9;S;-1.4;-0.7;-2.2;-0.8;674.8;0.00;0.0;298;51.26;513;1.519;0.000;-3.2;16;-25.5;-3.8;0.25;2804;1;100.0;120
27/5/22;12:00 p.m.;4.0;5.9;1.7;18;-18.2;8.0;S;16.09;16.1;SSE;1.9;3.0;0.9;7.4;673.1;0.00;0.0;631;108.55;779;1.194;0.000;4.4;14;-20.8;3.3;0.58;2806;1;100.0;120
27/5/22;2:00 p.m.;7.1;8.1;5.9;16;-17.1;6.4;S;12.87;17.7;SSO;6.1;5.9;4.8;9.6;670.2;0.00;0.0;749;128.84;819;0.935;0.000;10.5;14;-15.9;8.9;0.76;2807;1;100.0;120
27/5/22;4:00 p.m.;9.4;12.7;8.1;6;-26.5;11.3;SSO;22.53;43.5;NNO;7.7;7.8;6.2;8.7;667.9;0.00;0.0;590;101.49;731;0.745;0.000;12.7;12;-16.1;10.4;0.71;2809;1;100.0;120
27/5/22;6:00 p.m.;10.2;12.6;7.8;15;-15.3;27.4;N;54.72;46.7;N;6.1;8.8;4.7;3.3;668.7;0.00;0.0;198;34.06;504;0.676;0.000;11.8;12;-16.8;9.8;0.69;2809;1;100.0;120
27/5/22;8:00 p.m.;6.9;7.8;6.4;18;-15.9;30.6;N;61.16;62.8;N;2.1;5.7;0.9;-1.9;669.1;0.00;0.0;1;0.17;16;0.954;0.000;6.2;14;-19.4;5.1;0.46;2806;1;100.0;120
27/5/22;10:00 p.m.;6.1;6.6;4.7;20;-15.2;25.7;N;51.50;54.7;N;1.6;5.0;0.5;-2.6;670.4;0.00;0.0;0;0.00;0;1.019;0.000;5.1;14;-20.3;4.0;0.36;2809;1;100.0;120
28/5/22;12:00 a.m.;4.0;5.4;1.9;19;-17.6;14.5;NNE;28.97;41.8;NNE;0.6;3.0;-0.4;-4.3;670.2;0.00;0.0;0;0.00;0;1.194;0.000;2.5;15;-21.6;1.6;0.23;2805;1;100.0;120
28/5/22;2:00 a.m.;3.2;4.6;0.9;24;-15.5;14.5;N;28.97;30.6;N;-0.3;2.3;-1.2;-5.1;669.4;0.00;0.0;0;0.00;0;1.259;0.000;1.7;15;-22.2;0.8;0.23;2807;1;100.0;120
28/5/22;4:00 a.m.;2.6;3.7;0.9;19;-18.8;14.5;N;28.97;37.0;ONO;-1.2;1.6;-2.1;-4.5;668.1;0.00;0.0;0;0.00;0;1.315;0.000;0.4;15;-23.3;-0.5;0.20;2807;1;100.0;120
28/5/22;6:00 a.m.;0.6;2.6;-0.5;23;-18.2;12.9;NNO;25.75;27.4;NNO;-3.3;-0.2;-4.1;-6.6;667.2;0.00;0.0;0;0.00;0;1.481;0.000;-0.9;16;-23.7;-1.7;0.18;2807;1;100.0;120
28/5/22;8:00 a.m.;0.6;1.9;-0.7;23;-18.2;14.5;NNE;28.97;29.0;NNE;-3.6;-0.2;-4.3;-6.6;667.5;0.00;0.0;8;1.38;65;1.477;0.000;-1.4;17;-23.4;-2.2;0.18;2806;1;100.0;120
28/5/22;10:00 a.m.;5.4;8.6;1.4;11;-22.8;14.5;NE;28.97;45.1;N;2.4;4.2;1.2;2.4;667.0;0.00;0.0;295;50.75;492;1.074;0.000;2.6;15;-21.5;1.6;0.46;2808;1;100.0;120
28/5/22;12:00 p.m.;9.9;10.7;8.5;10;-20.4;32.2;N;64.37;64.4;NNE;5.4;8.4;3.9;8.0;664.0;0.00;0.0;628;108.03;721;0.699;0.000;9.6;12;-18.5;8.2;1.17;2810;1;100.0;120
28/5/22;2:00 p.m.;10.7;11.3;10.1;11;-18.7;40.2;N;80.47;70.8;N;5.7;9.0;4.0;6.5;662.8;0.00;0.0;727;125.06;742;0.639;0.000;11.9;10;-18.9;9.8;0.08;2810;1;100.0;120
28/5/22;4:00 p.m.;9.9;10.7;9.0;13;-17.3;38.6;NNO;77.25;64.4;NNE;4.9;8.5;3.5;4.9;662.8;0.00;0.0;567;97.54;691;0.699;0.000;11.8;10;-18.9;9.8;6.43;2809;1;100.0;120
28/5/22;6:00 p.m.;7.8;9.1;6.0;13;-19.0;37.0;N;74.03;66.0;NNO;2.6;6.5;1.3;0.1;662.9;0.00;0.0;191;32.86;408;0.880;0.000;9.2;11;-19.8;7.8;0.76;2806;1;100.0;120
28/5/22;8:00 p.m.;4.7;6.0;3.7;12;-22.4;30.6;N;61.16;57.9;N;-0.4;3.5;-1.6;-4.6;664.3;0.00;0.0;1;0.17;11;1.139;0.000;4.0;11;-23.9;2.9;0.46;2807;1;100.0;120
28/5/22;10:00 p.m.;3.3;4.0;2.7;15;-21.0;29.0;N;57.94;48.3;N;-2.1;2.3;-3.1;-6.0;665.4;0.00;0.0;0;0.00;0;1.255;0.000;1.9;11;-25.5;0.9;0.38;2809;1;100.0;120
29/5/22;12:00 a.m.;2.6;3.6;0.4;26;-15.1;22.5;N;45.06;49.9;NNE;-2.3;1.7;-3.2;-6.4;666.4;0.00;0.0;0;0.00;0;1.315;0.000;1.4;13;-24.1;0.4;0.30;2805;1;100.0;120
29/5/22;2:00 a.m.;-0.2;0.6;-0.9;30;-15.7;20.9;NNO;41.84;33.8;NNO;-5.6;-0.9;-6.3;-9.6;666.3;0.00;0.0;0;0.00;0;1.546;0.000;-1.5;16;-24.1;-2.3;0.20;2802;1;100.0;120
29/5/22;4:00 a.m.;-0.8;0.6;-2.7;28;-17.1;16.1;NO;32.19;35.4;ONO;-5.6;-1.4;-6.2;-8.4;665.9;0.00;0.0;0;0.00;0;1.593;0.000;-2.7;17;-24.5;-3.4;0.18;2805;1;100.0;120
29/5/22;6:00 a.m.;-0.9;0.3;-2.8;34;-14.9;14.5;ONO;28.97;37.0;O;-5.4;-1.6;-6.1;-8.4;666.3;0.00;0.0;0;0.00;0;1.606;0.000;-2.3;18;-23.5;-3.0;0.15;2799;1;100.0;120
29/5/22;8:00 a.m.;-3.2;-1.9;-4.4;36;-16.2;4.8;ONO;9.66;19.3;NNO;-5.1;-3.7;-5.6;-8.0;667.7;0.00;0.0;8;1.38;63;1.792;0.000;-5.8;19;-25.8;-6.4;0.05;2806;1;100.0;120
29/5/22;10:00 a.m.;-0.7;1.0;-3.3;30;-16.2;6.4;SSO;12.87;14.5;NNE;-3.0;-1.4;-3.7;-2.2;668.5;0.00;0.0;291;50.06;487;1.588;0.000;-2.9;19;-23.4;-3.6;0.25;2805;1;100.0;120
29/5/22;12:00 p.m.;3.9;5.7;1.0;18;-18.3;6.4;ESE;12.87;16.1;SSE;2.4;2.9;1.4;7.8;667.6;0.00;0.0;622;107.00;719;1.199;0.000;4.1;16;-19.6;3.0;0.56;2809;1;100.0;120
29/5/22;2:00 p.m.;8.9;10.0;5.7;9;-22.4;22.5;NNO;45.06;49.9;NNO;5.1;7.4;3.7;6.9;665.0;0.00;0.0;730;125.58;747;0.787;0.000;10.6;13;-16.7;9.0;1.04;2809;1;100.0;120
29/5/22;4:00 p.m.;9.4;10.0;8.8;14;-16.8;33.8;N;67.59;61.2;NNO;4.7;8.1;3.4;4.9;664.4;0.00;0.0;560;96.33;694;0.741;0.000;11.4;12;-17.0;9.6;1.09;2807;1;100.0;120
29/5/22;6:00 p.m.;7.2;9.1;5.1;19;-14.9;32.2;N;64.37;61.2;N;2.3;6.1;1.2;-0.2;664.6;0.00;0.0;180;30.96;403;0.926;0.000;8.7;13;-18.2;7.4;0.66;2808;1;100.0;120
29/5/22;8:00 p.m.;3.8;5.1;2.9;20;-17.1;32.2;N;64.37;53.1;NNE;-1.7;2.8;-2.7;-5.4;665.4;0.00;0.0;1;0.17;11;1.208;0.000;3.2;15;-21.0;2.2;0.38;2805;1;100.0;120
29/5/22;10:00 p.m.;2.3;3.2;0.8;20;-18.4;32.2;NNE;64.37;49.9;NNE;-3.7;1.4;-4.6;-7.3;666.7;0.00;0.0;0;0.00;0;1.338;0.000;1.3;15;-22.5;0.4;0.38;2804;1;100.0;120
30/5/22;12:00 a.m.;1.2;1.7;0.6;24;-17.2;32.2;NNE;64.37;45.1;N;-5.2;0.4;-5.9;-8.7;666.9;0.00;0.0;0;0.00;0;1.431;0.000;0.0;16;-22.9;-0.8;0.36;2806;1;100.0;120
30/5/22;2:00 a.m.;0.5;1.2;-0.9;24;-17.8;32.2;NNE;64.37;48.3;N;-6.0;-0.3;-6.8;-9.6;667.2;0.00;0.0;0;0.00;0;1.486;0.000;-0.6;17;-22.7;-1.4;0.33;2801;1;100.0;120
30/5/22;4:00 a.m.;0.8;1.2;0.3;24;-17.5;29.0;NNE;57.94;45.1;NNE;-5.3;0.1;-6.1;-7.8;666.5;0.00;0.0;0;0.00;0;1.458;0.000;-0.6;18;-22.1;-1.4;0.30;2805;1;100.0;120
30/5/22;6:00 a.m.;0.7;1.1;0.2;22;-18.6;29.0;N;57.94;51.5;NNE;-5.4;-0.1;-6.2;-8.0;666.3;0.00;0.0;0;0.00;0;1.468;0.000;-0.6;18;-22.0;-1.3;0.30;2805;1;100.0;120
30/5/22;8:00 a.m.;0.9;1.3;0.1;20;-19.6;33.8;N;67.59;54.7;NNO;-5.6;0.1;-6.4;-8.0;666.8;0.00;0.0;8;1.38;70;1.449;0.000;-0.3;18;-21.8;-1.1;0.38;2809;1;100.0;120
