;;Temp.;Temp.;Temp.;Hum.;Pto.;Vel.;Dir.;Rec.;Vel.;Dir.;Sens.;Ind.;Ind.;Indice;;;Int. ;Rad.;Energía;Max.Rad.;Grad.D.;Grad.D.;Temp.;Hum.;Rocío;In.Cal.;;Muest;Tx  ;Recep.;Int.
Date;Time;Ext.;Máx.;Mín.;Ext.;Rocío;Viento;Viento;Viento;Máx.;Max.;Term.;Calor;THW ;THSW ;Bar  ;Lluvia;Lluvia;Solar;Solar;Solar ;Calor ;Frío ;Int.;Int.;Int.;Int.  ;ET  ;Viento;Viento;ISS ;Arc.
26/9/21;02:00;5.5;7.1;3.8;11;-22.7;8.0;N;16.09;22.5;NNW;3.7;4.3;2.5;-1.9;671.6;0.00;0.0;0;0.00;0;1.069;0.000;3.7;8;-27.7;2.6;0.20;2807;1;100.0;120
26/9/21;04:00;3.3;5.4;1.7;12;-23.5;9.7;WNW;19.31;19.3;NW;0.7;2.2;-0.3;-3.0;671.3;0.00;0.0;0;0.00;0;1.255;0.000;1.0;8;-29.7;0.1;0.20;2805;1;100.0;120
26/9/21;06:00;1.2;2.8;-0.2;14;-23.4;8.0;NNW;16.09;16.1;WNW;-1.3;0.3;-2.2;-4.8;671.6;0.00;0.0;0;0.00;0;1.426;0.000;-0.8;9;-29.9;-1.7;0.15;2807;1;100.0;120
26/9/21;08:00;-0.4;1.3;-1.0;13;-25.5;6.4;N;12.87;16.1;N;-2.6;-1.2;-3.4;-5.9;672.8;0.00;0.0;17;2.92;137;1.560;0.000;-2.8;9;-31.4;-3.5;0.13;2803;1;100.0;120
26/9/21;10:00;5.3;7.4;1.1;8;-26.4;3.2;SW;6.44;9.7;S;5.3;4.1;4.1;6.4;673.9;0.00;0.0;417;71.73;661;1.083;0.000;3.3;9;-26.7;2.2;0.41;2810;1;100.0;120
26/9/21;12:00;9.6;12.0;7.4;5;-28.3;8.0;S;16.09;17.7;S;8.6;8.1;7.0;14.9;673.4;0.00;0.0;847;145.70;991;0.727;0.000;10.6;8;-22.4;8.9;0.94;2808;1;100.0;120
26/9/21;14:00;13.4;14.6;12.0;5;-25.6;9.7;S;19.31;22.5;S;12.7;10.8;10.1;18.1;670.7;0.00;0.0;1041;179.08;1062;0.412;0.000;15.8;8;-18.5;12.8;1.27;2808;1;100.0;120
26/9/21;16:00;16.3;18.1;14.6;5;-23.6;11.3;S;22.53;25.7;SE;16.0;13.1;12.8;19.5;667.4;0.00;0.0;944;162.39;1042;0.171;0.000;19.2;7;-17.6;15.7;1.27;2808;1;100.0;120
26/9/21;18:00;18.4;19.8;17.7;4;-24.6;14.5;SSE;28.97;46.7;NW;17.6;14.9;14.1;16.3;666.6;0.00;0.0;581;99.95;796;0.000;0.005;21.2;6;-17.9;18.1;1.02;2808;1;100.0;120
26/9/21;20:00;16.4;19.0;13.7;7;-19.6;29.0;NW;57.94;48.3;NW;13.0;13.3;9.9;7.7;667.4;0.00;0.0;92;15.83;339;0.162;0.000;16.8;6;-21.1;13.6;0.81;2808;1;100.0;120
26/9/21;22:00;11.9;13.7;10.7;12;-16.6;25.7;NNW;51.50;41.8;NNW;8.2;9.9;6.2;3.1;668.4;0.00;0.0;0;0.00;0;0.532;0.000;10.9;7;-23.7;9.1;0.51;2809;1;100.0;120
27/9/21;00:00;9.7;10.7;9.2;15;-15.7;17.7;NNW;35.41;51.5;NW;6.8;8.3;5.4;1.8;670.6;0.00;0.0;0;0.00;0;0.718;0.000;8.3;8;-24.2;6.8;0.33;2804;1;100.0;120
27/9/21;02:00;6.8;9.4;4.6;18;-15.9;9.7;NNW;19.31;27.4;NNW;4.9;5.7;3.8;-0.5;670.4;0.00;0.0;0;0.00;0;0.958;0.000;5.1;9;-25.3;3.9;0.23;2804;1;100.0;120
27/9/21;04:00;4.2;5.2;3.2;18;-18.1;9.7;NW;19.31;29.0;NW;1.8;3.1;0.7;-1.9;669.6;0.00;0.0;0;0.00;0;1.181;0.000;1.7;10;-26.8;0.7;0.18;2808;1;100.0;120
27/9/21;06:00;3.7;5.6;1.9;22;-16.1;8.0;NW;16.09;27.4;NW;1.6;2.7;0.6;-1.9;669.8;0.00;0.0;0;0.00;0;1.222;0.000;1.5;10;-26.9;0.5;0.15;2808;1;100.0;120
27/9/21;08:00;1.7;3.4;0.1;22;-17.8;6.4;NNW;12.87;16.1;NW;-0.3;0.8;-1.2;-3.5;671.0;0.00;0.0;18;3.10;142;1.389;0.000;-0.8;12;-26.7;-1.6;0.15;2808;1;100.0;120
27/9/21;10:00;7.6;10.4;3.4;16;-16.7;9.7;ENE;19.31;22.5;E;5.8;6.4;4.6;7.1;670.9;0.00;0.0;419;72.08;661;0.894;0.000;5.7;11;-22.6;4.4;0.53;2809;1;100.0;120
27/9/21;12:00;11.4;13.7;9.9;13;-16.1;11.3;SE;22.53;30.6;ESE;10.2;9.6;8.3;16.2;669.3;0.00;0.0;847;145.70;990;0.574;0.000;12.2;10;-18.6;10.0;1.04;2810;1;100.0;120
27/9/21;14:00;15.3;17.0;13.7;9;-17.5;12.9;SE;25.75;33.8;ESE;14.4;12.4;11.5;19.2;666.7;0.00;0.0;1042;179.25;1063;0.255;0.000;17.2;10;-14.8;14.1;1.37;2809;1;100.0;120
27/9/21;16:00;19.4;20.9;17.1;6;-19.2;25.7;NW;51.50;59.5;NW;16.8;15.9;13.2;18.2;664.1;0.00;0.0;945;162.56;1044;0.000;0.093;20.9;7;-16.2;17.7;1.73;2809;1;100.0;120
27/9/21;18:00;19.8;20.7;18.3;7;-17.1;37.0;NW;74.03;74.0;NW;16.3;16.3;12.8;14.4;662.9;0.00;0.0;585;100.63;798;0.000;0.120;21.4;5;-19.9;18.2;0.69;2808;1;100.0;120
27/9/21;20:00;15.9;18.4;13.5;7;-20.0;41.8;NW;83.69;75.6;WNW;11.6;12.8;8.5;6.7;664.9;0.00;0.0;93;16.00;341;0.204;0.000;16.4;5;-23.4;13.2;5.89;2809;1;100.0;120
27/9/21;22:00;11.9;13.5;10.4;10;-18.9;29.0;NNW;57.94;62.8;NW;7.9;9.8;5.8;2.9;667.1;0.00;0.0;0;0.00;0;0.537;0.000;10.9;6;-25.4;9.1;0.56;2807;1;100.0;120
28/9/21;00:00;10.4;11.8;9.1;12;-17.8;22.5;NW;45.06;46.7;NW;6.9;8.8;5.3;2.1;667.8;0.00;0.0;0;0.00;0;0.657;0.000;8.8;7;-25.3;7.3;0.43;2810;1;100.0;120
28/9/21;02:00;8.7;10.1;7.8;13;-18.3;17.7;NW;35.41;41.8;NW;5.6;7.3;4.2;0.6;668.3;0.00;0.0;0;0.00;0;0.806;0.000;7.2;8;-25.0;5.9;0.33;2805;1;100.0;120
28/9/21;04:00;5.1;8.1;3.3;17;-18.0;9.7;NNE;19.31;19.3;N;2.8;4.0;1.7;-0.9;667.3;0.00;0.0;0;0.00;0;1.102;0.000;3.5;9;-26.5;2.4;0.20;2807;1;100.0;120
28/9/21;06:00;3.7;5.4;1.7;18;-18.5;8.0;WNW;16.09;25.7;WNW;1.6;2.7;0.6;-2.0;667.5;0.00;0.0;0;0.00;0;1.218;0.000;1.2;9;-28.3;0.3;0.18;2809;1;100.0;120
28/9/21;08:00;2.2;4.8;1.2;17;-20.4;12.9;WNW;25.75;20.9;WNW;-1.3;1.3;-2.2;-4.5;669.1;0.00;0.0;19;3.27;146;1.343;0.000;0.2;10;-28.0;-0.7;0.18;2808;1;100.0;120
28/9/21;10:00;8.4;10.2;4.8;13;-18.5;8.0;WNW;16.09;22.5;W;7.2;7.1;5.8;8.3;669.5;0.00;0.0;424;72.94;666;0.824;0.000;6.7;9;-24.0;5.4;0.53;2808;1;100.0;120
28/9/21;12:00;11.7;13.1;10.2;11;-17.9;11.3;S;22.53;22.5;SSW;10.5;9.7;8.5;16.4;668.5;0.00;0.0;852;146.56;993;0.551;0.000;12.5;9;-19.6;10.2;1.04;2807;1;100.0;120
28/9/21;14:00;14.6;16.3;12.9;8;-19.4;9.7;SSE;19.31;22.5;S;14.2;11.8;11.4;19.6;665.9;0.00;0.0;1045;179.76;1065;0.310;0.000;16.9;9;-16.2;13.8;1.30;2807;1;100.0;120
28/9/21;16:00;17.8;19.4;16.2;6;-20.3;9.7;ESE;19.31;22.5;ESE;17.8;14.4;14.4;21.4;663.0;0.00;0.0;947;162.91;1044;0.042;0.000;20.6;7;-16.5;17.3;1.32;2809;1;100.0;120
28/9/21;18:00;21.2;22.9;19.4;7;-16.0;25.7;NW;51.50;54.7;NNW;18.7;18.1;15.5;17.4;661.4;0.00;0.0;585;100.63;800;0.000;0.241;23.3;6;-16.4;20.8;1.37;2807;1;100.0;120
28/9/21;20:00;17.4;20.2;14.8;10;-14.6;35.4;NW;70.81;56.3;NW;13.7;14.3;10.6;8.7;663.0;0.00;0.0;93;16.00;339;0.074;0.000;18.1;6;-20.2;14.6;0.05;2808;1;100.0;120
28/9/21;22:00;13.3;14.7;11.3;10;-17.8;22.5;NW;45.06;51.5;NW;10.1;10.8;7.7;4.4;663.8;0.00;0.0;0;0.00;0;0.421;0.000;12.3;7;-22.7;10.1;0.51;2809;1;100.0;120
29/9/21;00:00;12.7;13.5;11.3;10;-18.2;20.9;NW;41.84;43.5;WNW;9.7;10.4;7.4;4.1;664.6;0.00;0.0;0;0.00;0;0.468;0.000;10.9;7;-23.7;9.1;0.46;2808;1;100.0;120
29/9/21;02:00;9.3;11.2;7.0;13;-17.8;12.9;NW;25.75;37.0;NW;7.2;7.9;5.8;1.7;664.6;0.00;0.0;0;0.00;0;0.755;0.000;7.9;8;-24.5;6.5;0.28;2806;1;100.0;120
29/9/21;04:00;5.9;7.9;3.6;14;-19.6;6.4;NNW;12.87;17.7;NNE;4.7;4.8;3.5;0.8;664.1;0.00;0.0;0;0.00;0;1.032;0.000;3.4;8;-27.9;2.3;0.18;2809;1;100.0;120
29/9/21;06:00;3.2;5.1;1.6;17;-19.6;9.7;NNW;19.31;16.1;N;0.6;2.2;-0.4;-3.1;664.3;0.00;0.0;0;0.00;0;1.264;0.000;1.1;9;-28.4;0.1;0.18;2809;1;100.0;120
29/9/21;08:00;3.2;5.8;2.2;15;-21.0;6.4;WNW;12.87;17.7;WNW;1.6;2.2;0.6;-1.8;666.0;0.00;0.0;21;3.61;153;1.259;0.000;0.4;9;-28.9;-0.5;0.13;2809;1;100.0;120
29/9/21;10:00;7.6;10.2;4.4;12;-20.1;3.2;SSW;6.44;9.7;SSW;7.6;6.3;6.3;8.7;667.1;0.00;0.0;430;73.97;673;0.898;0.000;6.3;9;-24.3;5.1;0.46;2808;1;100.0;120
29/9/21;12:00;12.2;14.4;9.4;9;-19.9;8.0;S;16.09;16.1;S;11.6;10.0;9.4;17.3;666.0;0.00;0.0;859;147.77;1002;0.514;0.000;13.1;8;-20.5;10.7;0.99;2810;1;100.0;120
29/9/21;14:00;16.1;17.8;14.3;6;-21.6;9.7;S;19.31;19.3;SSE;16.0;13.0;12.9;21.1;663.2;0.00;0.0;1051;180.80;1069;0.185;0.000;18.6;8;-16.4;15.2;1.32;2808;1;100.0;120
29/9/21;16:00;19.8;23.2;17.8;4;-23.6;12.9;S;25.75;56.3;WSW;19.4;16.1;15.7;22.3;659.9;0.00;0.0;949;163.25;1049;0.000;0.120;22.4;6;-17.0;19.6;1.47;2810;1;100.0;120
29/9/21;18:00;21.1;23.1;19.2;7;-16.2;30.6;NNW;61.16;53.1;NNW;18.1;17.8;14.9;16.6;661.3;0.00;0.0;572;98.40;810;0.000;0.227;23.0;5;-18.8;20.4;1.50;2809;1;100.0;120
29/9/21;20:00;16.7;19.2;14.3;10;-15.2;33.8;NW;67.59;51.5;NW;12.9;13.6;9.9;7.9;662.2;0.00;0.0;89;15.31;322;0.139;0.000;17.3;6;-20.8;13.9;0.89;2810;1;100.0;120
29/9/21;22:00;12.7;14.3;11.1;11;-17.1;27.4;NW;54.72;45.1;NW;8.9;10.4;6.7;3.7;663.7;0.00;0.0;0;0.00;0;0.472;0.000;11.8;7;-23.0;9.7;0.51;2808;1;100.0;120
30/9/21;00:00;11.0;12.1;9.9;9;-20.8;22.5;NW;45.06;37.0;NW;7.6;9.2;5.7;2.4;664.1;0.00;0.0;0;0.00;0;0.611;0.000;9.2;7;-25.0;7.7;0.43;2807;1;100.0;120
30/9/21;02:00;11.2;11.9;10.3;11;-18.2;29.0;NW;57.94;53.1;WNW;7.1;9.4;5.3;2.3;662.1;0.00;0.0;0;0.00;0;0.593;0.000;9.6;8;-23.2;8.1;0.53;2754;1;100.0;120
30/9/21;04:00;9.7;10.8;8.7;16;-15.0;29.0;NW;57.94;67.6;WNW;5.3;8.3;4.0;2.3;662.0;0.00;0.0;0;0.00;0;0.722;0.000;8.3;10;-21.6;6.9;0.48;2809;1;100.0;120
30/9/21;06:00;7.8;9.4;6.8;20;-13.8;40.2;NW;80.47;61.2;WNW;2.3;6.6;1.2;-0.3;662.9;0.00;0.0;0;0.00;0;0.880;0.000;7.0;13;-19.6;5.8;0.13;2809;1;100.0;120
30/9/21;08:00;5.9;7.5;4.8;18;-16.6;22.5;NW;45.06;41.8;NW;1.8;4.8;0.7;-1.1;665.7;0.00;0.0;23;3.96;156;1.032;0.000;4.7;13;-21.5;3.6;0.33;2809;1;100.0;120
30/9/21;10:00;9.8;11.3;7.5;14;-16.5;9.7;W;19.31;25.7;W;8.5;8.4;7.1;9.6;666.2;0.00;0.0;428;73.63;668;0.708;0.000;8.9;11;-20.0;7.5;0.56;2807;1;100.0;120
30/9/21;12:00;11.8;13.4;10.2;12;-16.7;11.3;S;22.53;22.5;S;10.7;9.8;8.7;16.3;665.6;0.00;0.0;851;146.39;995;0.542;0.000;12.9;10;-18.1;10.6;1.04;2808;1;100.0;120
30/9/21;14:00;14.7;15.9;13.1;11;-15.6;11.3;SSE;22.53;27.4;SSE;14.1;12.0;11.4;19.4;663.1;0.00;0.0;1041;179.08;1060;0.306;0.000;16.9;10;-15.0;13.8;1.35;2809;1;100.0;120
30/9/21;16:00;18.4;19.8;15.9;7;-18.1;24.1;NW;48.28;51.5;NW;15.7;15.0;12.3;17.6;661.9;0.00;0.0;946;162.73;1042;0.000;0.005;20.4;7;-16.6;17.1;1.65;2808;1;100.0;120
30/9/21;18:00;18.2;19.1;16.9;9;-15.3;30.6;NW;61.16;54.7;NNW;14.9;14.9;11.6;13.4;662.4;0.00;0.0;585;100.63;802;0.014;0.000;19.9;6;-18.8;16.4;1.40;2810;1;100.0;120
30/9/21;20:00;14.6;16.9;12.1;13;-13.6;20.9;NW;41.84;43.5;WNW;11.8;12.0;9.2;6.8;663.9;0.00;0.0;93;16.00;338;0.310;0.000;15.1;8;-19.0;12.2;0.56;2808;1;100.0;120
30/9/21;22:00;10.4;12.1;9.0;15;-15.2;24.1;NNW;48.28;40.2;NNW;6.7;8.9;5.2;2.0;665.2;0.00;0.0;0;0.00;0;0.662;0.000;9.4;9;-22.0;8.0;0.43;2808;1;100.0;120
1/10/21;00:00;7.2;9.0;5.6;15;-17.8;17.7;NW;35.41;33.8;NW;3.8;5.9;2.6;-1.0;665.7;0.00;0.0;0;0.00;0;0.931;0.000;6.1;10;-23.4;4.8;0.30;2807;1;100.0;120
1/10/21;02:00;6.7;8.1;5.9;15;-18.2;16.1;NNW;32.19;27.4;NNW;3.5;5.5;2.3;-1.4;665.0;0.00;0.0;0;0.00;0;0.972;0.000;4.7;10;-24.4;3.6;0.28;2752;1;100.0;120
1/10/21;04:00;5.8;7.9;3.9;18;-16.8;6.4;NE;12.87;25.7;W;4.5;4.7;3.4;0.8;664.1;0.00;0.0;0;0.00;0;1.046;0.000;3.4;10;-25.4;2.4;0.15;2806;1;100.0;120
1/10/21;06:00;5.6;7.2;3.9;20;-15.7;9.7;NNW;19.31;32.2;NNW;3.4;4.5;2.3;-0.2;664.3;0.00;0.0;0;0.00;0;1.065;0.000;2.5;11;-25.1;1.5;0.20;2808;1;100.0;120
1/10/21;08:00;4.9;6.6;3.5;20;-16.3;8.0;NW;16.09;30.6;NNW;3.0;3.8;1.9;-0.3;665.9;0.00;0.0;24;4.13;162;1.120;0.000;2.9;12;-23.8;1.8;0.15;2806;1;100.0;120
1/10/21;10:00;7.0;9.3;5.2;16;-17.2;8.0;S;16.09;17.7;S;5.5;5.8;4.3;6.9;667.1;0.00;0.0;433;74.49;673;0.944;0.000;6.1;11;-22.3;4.8;0.51;2807;1;100.0;120
1/10/21;12:00;11.8;16.2;9.3;7;-23.0;12.9;SSW;25.75;54.7;W;10.2;9.7;8.1;15.4;665.4;0.00;0.0;862;148.28;1009;0.546;0.000;12.5;10;-18.4;10.3;1.07;2808;1;100.0;120
1/10/21;14:00;16.8;18.1;15.7;7;-19.3;25.7;NW;51.50;51.5;NNW;13.8;13.6;10.6;16.5;663.6;0.00;0.0;1055;181.48;1072;0.125;0.000;17.6;8;-17.1;14.3;1.73;2807;1;100.0;120
1/10/21;16:00;17.7;18.2;17.2;8;-17.1;33.8;NNW;67.59;66.0;NNW;14.1;14.4;10.8;15.3;661.1;0.00;0.0;954;164.11;1053;0.056;0.000;19.3;6;-19.3;15.8;1.85;2810;1;100.0;120
1/10/21;18:00;16.7;17.8;15.5;7;-19.4;33.8;NNW;67.59;57.9;NNW;13.0;13.5;9.8;11.4;662.3;0.00;0.0;588;101.15;807;0.134;0.000;18.4;6;-19.9;15.0;1.42;2809;1;100.0;120
1/10/21;20:00;13.0;15.7;10.1;9;-19.2;22.5;NNW;45.06;53.1;NNW;9.8;10.6;7.4;4.9;664.0;0.00;0.0;96;16.51;341;0.444;0.000;13.6;6;-23.4;11.0;0.61;2808;1;100.0;120
1/10/21;22:00;6.7;10.1;5.1;13;-19.9;9.7;NW;19.31;22.5;W;4.7;5.4;3.5;-0.9;665.3;0.00;0.0;0;0.00;0;0.972;0.000;5.6;7;-27.7;4.3;0.23;2808;1;100.0;120
2/10/21;00:00;6.2;7.7;4.4;12;-21.2;12.9;NW;25.75;40.2;NW;3.6;5.0;2.3;-1.8;665.9;0.00;0.0;0;0.00;0;1.009;0.000;3.9;7;-28.9;2.8;0.25;2805;1;100.0;120
2/10/21;02:00;4.7;6.1;3.1;10;-24.4;22.5;NNW;45.06;43.5;WNW;0.4;3.6;-0.7;-4.2;664.6;0.00;0.0;0;0.00;0;1.134;0.000;3.2;7;-29.5;2.1;0.36;2805;1;100.0;120
2/10/21;04:00;2.7;4.2;2.0;12;-23.9;20.9;NNW;41.84;35.4;NNW;-1.9;1.7;-2.9;-5.1;663.6;0.00;0.0;0;0.00;0;1.301;0.000;1.2;8;-29.5;0.2;0.30;2809;1;100.0;120
2/10/21;06:00;2.3;3.0;1.7;20;-18.4;29.0;NNW;57.94;43.5;NW;-3.4;1.4;-4.3;-6.1;663.3;0.00;0.0;0;0.00;0;1.338;0.000;0.8;10;-27.5;-0.2;0.36;2809;1;100.0;120
2/10/21;08:00;2.3;4.4;1.3;14;-22.6;24.1;NNW;48.28;43.5;NW;-2.9;1.3;-3.8;-5.6;665.1;0.00;0.0;27;4.64;178;1.338;0.000;0.6;11;-26.6;-0.4;0.33;2810;1;100.0;120
2/10/21;10:00;7.8;10.7;4.4;5;-29.6;24.1;NW;48.28;46.7;WNW;3.7;6.4;2.3;4.1;666.1;0.00;0.0;447;76.89;689;0.875;0.000;6.1;8;-25.8;4.8;0.84;2802;1;100.0;120
2/10/21;12:00;12.1;13.5;10.4;5;-26.5;35.4;NW;70.81;61.2;WNW;7.7;9.9;5.4;10.2;664.8;0.00;0.0;875;150.52;1018;0.519;0.000;11.7;6;-24.8;9.6;1.57;2808;1;100.0;120
2/10/21;14:00;14.3;15.3;13.1;7;-21.1;40.2;NW;80.47;72.4;WNW;9.9;11.6;7.2;11.9;662.6;0.00;0.0;1065;183.20;1083;0.333;0.000;14.8;5;-24.6;11.8;1.17;2810;1;100.0;120
2/10/21;16:00;14.8;15.3;14.3;6;-22.5;32.2;NW;64.37;67.6;NNW;10.9;11.9;8.1;12.6;662.1;0.00;0.0;958;164.80;1062;0.292;0.000;16.3;4;-26.0;13.1;1.73;2807;1;100.0;120
2/10/21;18:00;14.1;15.2;13.0;7;-21.3;32.2;NNW;64.37;59.5;NNW;10.1;11.4;7.4;9.1;662.8;0.00;0.0;592;101.84;812;0.356;0.000;15.7;5;-24.0;12.6;1.32;2806;1;100.0;120
2/10/21;20:00;10.7;13.2;8.4;10;-19.8;30.6;NNW;61.16;49.9;NNW;6.3;8.9;4.6;2.4;663.0;0.00;0.0;98;16.86;348;0.639;0.000;11.3;5;-27.1;9.3;0.69;2807;1;100.0;120
2/10/21;22:00;7.1;8.5;5.9;13;-19.6;30.6;NW;61.16;49.9;N;2.3;5.8;1.0;-1.9;664.7;0.00;0.0;0;0.00;0;0.940;0.000;6.3;8;-25.7;5.0;0.46;2808;1;100.0;120
3/10/21;00:00;5.4;6.3;4.7;17;-17.8;35.4;NW;70.81;61.2;NW;0.0;4.3;-1.1;-3.7;664.6;0.00;0.0;0;0.00;0;1.079;0.000;4.3;8;-27.2;3.1;0.51;2804;1;100.0;120
3/10/21;02:00;4.0;4.7;3.3;17;-18.9;32.2;NNW;64.37;53.1;NW;-1.4;2.9;-2.5;-5.3;664.3;0.00;0.0;0;0.00;0;1.194;0.000;2.9;10;-25.8;1.9;0.41;2804;1;100.0;120
3/10/21;04:00;3.6;4.3;2.2;11;-24.3;20.9;NW;41.84;41.8;WNW;-0.8;2.5;-1.9;-4.0;662.4;0.00;0.0;0;0.00;0;1.231;0.000;2.0;10;-26.5;1.0;0.30;2807;1;100.0;120
3/10/21;06:00;4.1;4.8;3.6;9;-26.1;32.2;NW;64.37;57.9;WNW;-1.3;2.9;-2.4;-4.2;661.7;0.00;0.0;0;0.00;0;1.185;0.000;2.3;9;-27.5;1.3;0.43;2808;1;100.0;120
3/10/21;08:00;4.3;6.5;3.5;7;-28.6;29.0;NNW;57.94;57.9;NW;-0.7;3.2;-1.9;-3.5;662.0;0.00;0.0;29;4.99;183;1.167;0.000;2.6;8;-28.5;1.5;0.46;2808;1;100.0;120
3/10/21;10:00;9.0;11.2;6.5;5;-28.8;27.4;N;54.72;61.2;NE;4.7;7.5;3.2;5.0;662.0;0.00;0.0;453;77.93;693;0.778;0.000;7.5;6;-27.9;6.1;0.91;2808;1;100.0;120
3/10/21;12:00;12.1;13.3;11.1;5;-26.6;38.6;NW;77.25;67.6;WNW;7.3;9.8;5.1;9.6;662.2;0.00;0.0;877;150.86;1020;0.523;0.000;11.8;5;-26.7;9.7;0.86;2808;1;100.0;120
3/10/21;14:00;14.4;15.7;13.3;5;-24.9;43.5;NW;86.90;78.9;WNW;9.8;11.6;6.9;11.4;661.2;0.00;0.0;1065;183.20;1083;0.329;0.000;14.7;4;-27.2;11.7;0.43;2804;1;100.0;120
3/10/21;16:00;15.1;15.7;14.6;5;-24.4;43.5;NW;86.90;82.1;W;10.5;12.1;7.5;11.3;661.2;0.00;0.0;960;165.14;1065;0.273;0.000;16.2;4;-26.1;13.0;0.36;2808;1;100.0;120
3/10/21;18:00;14.1;15.2;13.0;6;-23.1;40.2;NNW;80.47;74.0;NW;9.6;11.4;6.9;8.4;661.0;0.00;0.0;595;102.35;810;0.352;0.000;15.6;3;-29.6;12.4;6.40;2810;1;100.0;120
3/10/21;20:00;10.7;13.0;8.6;7;-23.8;37.0;NNW;74.03;59.5;N;5.9;8.9;4.2;2.2;662.1;0.00;0.0;99;17.03;348;0.634;0.000;11.3;4;-29.5;9.3;0.84;2810;1;100.0;120
3/10/21;22:00;7.1;8.6;5.4;8;-25.1;32.2;NNW;64.37;54.7;NNW;2.2;5.8;0.9;-2.0;664.6;0.00;0.0;0;0.00;0;0.935;0.000;6.4;4;-33.0;5.1;0.51;2808;1;100.0;120
4/10/21;00:00;5.5;6.3;4.5;6;-29.4;27.4;NNW;54.72;46.7;NNW;0.8;4.2;-0.5;-3.7;666.4;0.00;0.0;0;0.00;0;1.069;0.000;4.2;4;-34.6;2.9;0.43;2809;1;100.0;120
4/10/21;02:00;4.2;5.1;3.6;8;-27.3;22.5;NW;45.06;43.5;NW;-0.2;3.1;-1.4;-4.8;664.8;0.00;0.0;0;0.00;0;1.176;0.000;2.5;4;-35.8;1.4;0.36;2807;1;100.0;120
4/10/21;04:00;4.2;4.6;3.7;8;-27.3;27.4;NNW;54.72;40.2;NNW;-0.7;3.1;-1.9;-3.8;664.5;0.00;0.0;0;0.00;0;1.176;0.000;2.7;4;-35.6;1.6;0.38;2807;1;100.0;120
4/10/21;06:00;3.1;3.9;2.6;9;-26.8;22.5;NNW;45.06;35.4;NW;-1.6;2.1;-2.7;-4.8;664.1;0.00;0.0;0;0.00;0;1.269;0.000;1.6;5;-34.2;0.6;0.33;2807;1;100.0;120
4/10/21;08:00;3.0;4.8;1.7;9;-26.9;14.5;NNW;28.97;37.0;NNW;-0.6;1.9;-1.7;-3.7;665.5;0.00;0.0;31;5.33;186;1.278;0.000;0.9;5;-34.6;-0.1;0.23;2808;1;100.0;120
4/10/21;10:00;6.1;8.7;2.6;8;-25.9;4.8;SSW;9.66;12.9;SSW;5.4;4.8;4.1;6.7;666.8;0.00;0.0;456;78.44;696;1.023;0.000;4.9;5;-31.8;3.6;0.46;2809;1;100.0;120
4/10/21;12:00;10.4;12.4;8.6;7;-24.1;11.3;S;22.53;25.7;S;8.9;8.7;7.2;14.8;665.6;0.00;0.0;879;151.21;1020;0.662;0.000;11.3;5;-27.1;9.3;1.04;2809;1;100.0;120
4/10/21;14:00;15.9;18.2;12.3;4;-26.3;20.9;NNW;41.84;57.9;NW;13.3;12.7;10.2;16.7;663.8;0.00;0.0;1069;183.89;1088;0.204;0.000;16.8;4;-25.7;13.4;1.65;2809;1;100.0;120
4/10/21;16:00;17.9;18.4;17.4;4;-24.9;27.4;NNW;54.72;56.3;NW;14.9;14.4;11.4;16.3;662.4;0.00;0.0;966;166.17;1067;0.032;0.000;19.7;4;-23.7;16.1;1.73;2810;1;100.0;120
4/10/21;18:00;17.3;18.2;16.2;4;-25.3;30.6;NNW;61.16;62.8;NNW;13.8;13.9;10.4;12.2;662.2;0.00;0.0;601;103.39;819;0.088;0.000;18.9;3;-27.3;15.3;1.42;2808;1;100.0;120
4/10/21;20:00;13.8;16.3;11.3;6;-23.3;25.7;NNW;51.50;43.5;N;10.4;11.2;7.7;5.4;663.6;0.00;0.0;101;17.37;355;0.375;0.000;14.3;3;-30.5;11.4;0.66;2807;1;100.0;120
4/10/21;22:00;8.3;11.3;6.8;9;-22.8;19.3;NW;38.62;32.2;NW;4.9;6.9;3.5;-0.2;664.5;0.00;0.0;0;0.00;0;0.838;0.000;7.3;4;-32.4;5.9;0.38;2808;1;100.0;120
5/10/21;00:00;5.9;6.8;4.5;10;-23.5;24.1;NW;48.28;35.4;NW;1.6;4.6;0.3;-3.0;664.9;0.00;0.0;0;0.00;0;1.037;0.000;4.6;5;-32.0;3.4;0.38;2807;1;100.0;120
5/10/21;02:00;4.1;5.0;2.9;9;-26.1;17.7;NNW;35.41;29.0;NNW;0.3;2.9;-0.9;-4.7;665.0;0.00;0.0;0;0.00;0;1.185;0.000;2.6;5;-33.4;1.5;0.30;2806;1;100.0;120
5/10/21;04:00;2.7;4.9;-0.3;11;-25.0;4.8;NNW;9.66;14.5;WNW;1.5;1.6;0.4;-2.3;664.1;0.00;0.0;0;0.00;0;1.306;0.000;-0.1;5;-35.4;-1.0;0.15;2807;1;100.0;120
5/10/21;06:00;-0.7;0.2;-1.8;11;-27.6;9.7;NNW;19.31;17.7;N;-4.1;-1.6;-4.9;-7.6;665.0;0.00;0.0;0;0.00;0;1.588;0.000;-3.0;5;-37.5;-3.8;0.15;2810;1;100.0;120
