T�tulo de trazado: E2,,,,
N.�,Fecha Tiempo, GMT-03:00,Velocidad del viento, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr),Velocidad de R�fagas, km/hr (LGR S/N: 20682654, SEN S/N: 20679482, LBL: Km/hr),Direcci�n del viento, � (LGR S/N: 20682654, SEN S/N: 20679482, LBL: N/S)
15247,12/24/21 10:11:32 PM,10.836,12.024,338.3
15248,12/24/21 10:12:32 PM,12.024,13.212,341.2
15249,12/24/21 10:13:32 PM,12.024,13.212,332.7
15250,12/24/21 10:14:32 PM,13.212,15.624,338.3
15251,12/24/21 10:15:32 PM,12.024,15.624,335.5
15252,12/24/21 10:16:32 PM,12.024,14.436,336.9
15253,12/24/21 10:17:32 PM,10.836,12.024,336.9
15254,12/24/21 10:18:32 PM,10.836,13.212,329.9
15255,12/24/21 10:19:32 PM,9.612,12.024,313.1
15256,12/24/21 10:20:32 PM,8.424,9.612,320.1
15257,12/24/21 10:21:32 PM,6.012,7.200,321.5
15258,12/24/21 10:22:32 PM,6.012,8.424,321.5
15259,12/24/21 10:23:32 PM,6.012,7.200,321.5
15260,12/24/21 10:24:32 PM,4.824,6.012,321.5
15261,12/24/21 10:25:32 PM,4.824,6.012,321.5
15262,12/24/21 10:26:32 PM,3.600,6.012,321.5
15263,12/24/21 10:27:32 PM,6.012,7.200,320.1
15264,12/24/21 10:28:32 PM,4.824,7.200,318.7
15265,12/24/21 10:29:32 PM,6.012,7.200,308.9
15266,12/24/21 10:30:32 PM,3.600,4.824,306.1
15267,12/24/21 10:31:32 PM,3.600,4.824,306.1
15268,12/24/21 10:32:32 PM,2.412,3.600,306.1
15269,12/24/21 10:33:32 PM,3.600,4.824,306.1
15270,12/24/21 10:34:32 PM,3.600,6.012,306.1
15271,12/24/21 10:35:32 PM,2.412,3.600,304.7
15272,12/24/21 10:36:32 PM,0.000,1.188,304.7
15273,12/24/21 10:37:32 PM,0.000,0.000,304.7
15274,12/24/21 10:38:32 PM,6.012,12.024,299.0
15275,12/24/21 10:39:32 PM,10.836,15.624,292.0
15276,12/24/21 10:40:32 PM,14.436,16.848,282.2
15277,12/24/21 10:41:32 PM,13.212,15.624,283.6
15278,12/24/21 10:42:32 PM,13.212,15.624,275.2
15279,12/24/21 10:43:32 PM,10.836,15.624,255.5
15280,12/24/21 10:44:32 PM,13.212,14.436,220.4
15281,12/24/21 10:45:32 PM,10.836,12.024,220.4
15282,12/24/21 10:46:32 PM,7.200,9.612,240.1
15283,12/24/21 10:47:32 PM,8.424,13.212,252.7
15284,12/24/21 10:48:32 PM,9.612,13.212,261.1
15285,12/24/21 10:49:32 PM,7.200,9.612,256.9
15286,12/24/21 10:50:32 PM,6.012,8.424,238.7
15287,12/24/21 10:51:32 PM,6.012,8.424,207.8
15288,12/24/21 10:52:32 PM,7.200,8.424,193.7
15289,12/24/21 10:53:32 PM,9.612,10.836,175.5
15290,12/24/21 10:54:32 PM,10.836,14.436,176.9
15291,12/24/21 10:55:32 PM,10.836,13.212,176.9
15292,12/24/21 10:56:32 PM,9.612,13.212,193.7
15293,12/24/21 10:57:32 PM,7.200,9.612,224.6
15294,12/24/21 10:58:32 PM,4.824,6.012,221.8
15295,12/24/21 10:59:32 PM,3.600,4.824,219.0
15296,12/24/21 11:00:32 PM,2.412,3.600,220.4
15297,12/24/21 11:01:32 PM,4.824,7.200,219.0
15298,12/24/21 11:02:32 PM,6.012,8.424,213.4
15299,12/24/21 11:03:32 PM,7.200,8.424,202.2
15300,12/24/21 11:04:32 PM,6.012,8.424,176.9
15301,12/24/21 11:05:32 PM,6.012,9.612,168.5
15302,12/24/21 11:06:32 PM,9.612,9.612,182.5
15303,12/24/21 11:07:32 PM,6.012,9.612,186.7
15304,12/24/21 11:08:32 PM,3.600,4.824,182.5
15305,12/24/21 11:09:32 PM,4.824,7.200,182.5
15306,12/24/21 11:10:32 PM,7.200,9.612,176.9
15307,12/24/21 11:11:32 PM,7.200,8.424,183.9
15308,12/24/21 11:12:32 PM,6.012,7.200,185.3
15309,12/24/21 11:13:32 PM,3.600,4.824,188.1
15310,12/24/21 11:14:32 PM,3.600,4.824,182.5
15311,12/24/21 11:15:32 PM,3.600,6.012,186.7
15312,12/24/21 11:16:32 PM,2.412,3.600,186.7
15313,12/24/21 11:17:32 PM,1.188,3.600,186.7
15314,12/24/21 11:18:32 PM,0.000,1.188,192.3
15315,12/24/21 11:19:32 PM,0.000,0.000,193.7
15316,12/24/21 11:20:32 PM,0.000,1.188,190.9
15317,12/24/21 11:21:32 PM,0.000,0.000,190.9
15318,12/24/21 11:22:32 PM,0.000,0.000,192.3
15319,12/24/21 11:23:32 PM,0.000,0.000,192.3
15320,12/24/21 11:24:32 PM,3.600,4.824,185.3
15321,12/24/21 11:25:32 PM,6.012,7.200,154.4
15322,12/24/21 11:26:32 PM,9.612,12.024,117.9
15323,12/24/21 11:27:32 PM,12.024,14.436,113.7
15324,12/24/21 11:28:32 PM,14.436,16.848,123.5
15325,12/24/21 11:29:32 PM,14.436,15.624,134.8
15326,12/24/21 11:30:32 PM,12.024,14.436,119.3
15327,12/24/21 11:31:32 PM,10.836,12.024,139.0
15328,12/24/21 11:32:32 PM,9.612,10.836,139.0
15329,12/24/21 11:33:32 PM,10.836,12.024,140.4
15330,12/24/21 11:34:32 PM,9.612,12.024,134.8
15331,12/24/21 11:35:32 PM,10.836,14.436,126.4
15332,12/24/21 11:36:32 PM,9.612,10.836,122.1
15333,12/24/21 11:37:32 PM,10.836,14.436,94.1
15334,12/24/21 11:38:32 PM,14.436,16.848,77.2
15335,12/24/21 11:39:32 PM,18.036,21.636,68.8
15336,12/24/21 11:40:32 PM,18.036,20.448,70.2
15337,12/24/21 11:41:32 PM,19.224,21.636,77.2
15338,12/24/21 11:42:32 PM,21.636,25.236,80.0
15339,12/24/21 11:43:32 PM,22.860,25.236,77.2
15340,12/24/21 11:44:32 PM,20.448,24.048,82.8
15341,12/24/21 11:45:32 PM,20.448,25.236,82.8
15342,12/24/21 11:46:32 PM,22.860,25.236,88.4
15343,12/24/21 11:47:32 PM,21.636,24.048,91.3
15344,12/24/21 11:48:32 PM,20.448,22.860,105.3
15345,12/24/21 11:49:32 PM,18.036,20.448,132.0
15346,12/24/21 11:50:32 PM,16.848,21.636,117.9
15347,12/24/21 11:51:32 PM,21.636,24.048,113.7
15348,12/24/21 11:52:32 PM,21.636,24.048,115.1
15349,12/24/21 11:53:32 PM,16.848,20.448,116.5
15350,12/24/21 11:54:32 PM,18.036,20.448,136.2
15351,12/24/21 11:55:32 PM,16.848,19.224,126.4
15352,12/24/21 11:56:32 PM,18.036,19.224,117.9
15353,12/24/21 11:57:32 PM,16.848,19.224,101.1
15354,12/24/21 11:58:32 PM,16.848,19.224,78.6
15355,12/24/21 11:59:32 PM,10.836,13.212,101.1
15356,12/25/21 12:00:32 AM,13.212,18.036,137.6
15357,12/25/21 12:01:32 AM,16.848,21.636,124.9
15358,12/25/21 12:02:32 AM,14.436,16.848,116.5
15359,12/25/21 12:03:32 AM,13.212,16.848,117.9
15360,12/25/21 12:04:32 AM,13.212,15.624,115.1
15361,12/25/21 12:05:32 AM,13.212,18.036,109.5
15362,12/25/21 12:06:32 AM,12.024,14.436,87.0
15363,12/25/21 12:07:32 AM,13.212,15.624,94.1
15364,12/25/21 12:08:32 AM,12.024,15.624,98.3
15365,12/25/21 12:09:32 AM,10.836,13.212,88.4
15366,12/25/21 12:10:32 AM,14.436,19.224,82.8
15367,12/25/21 12:11:32 AM,18.036,20.448,91.3
15368,12/25/21 12:12:32 AM,16.848,19.224,92.7
15369,12/25/21 12:13:32 AM,16.848,18.036,101.1
15370,12/25/21 12:14:32 AM,14.436,19.224,123.5
15371,12/25/21 12:15:32 AM,15.624,18.036,112.3
15372,12/25/21 12:16:32 AM,20.448,24.048,98.3
15373,12/25/21 12:17:32 AM,22.860,25.236,88.4
15374,12/25/21 12:18:32 AM,20.448,24.048,88.4
15375,12/25/21 12:19:32 AM,21.636,26.460,88.4
15376,12/25/21 12:20:32 AM,22.860,26.460,78.6
15377,12/25/21 12:21:32 AM,21.636,25.236,87.0
15378,12/25/21 12:22:32 AM,20.448,22.860,87.0
15379,12/25/21 12:23:32 AM,24.048,27.648,88.4
15380,12/25/21 12:24:32 AM,24.048,27.648,78.6
15381,12/25/21 12:25:32 AM,21.636,26.460,82.8
15382,12/25/21 12:26:32 AM,21.636,27.648,85.6
15383,12/25/21 12:27:32 AM,20.448,24.048,96.9
15384,12/25/21 12:28:32 AM,21.636,26.460,101.1
15385,12/25/21 12:29:32 AM,20.448,22.860,95.5
15386,12/25/21 12:30:32 AM,21.636,25.236,99.7
15387,12/25/21 12:31:32 AM,25.236,28.872,94.1
15388,12/25/21 12:32:32 AM,24.048,32.472,99.7
15389,12/25/21 12:33:32 AM,27.648,32.472,102.5
15390,12/25/21 12:34:32 AM,27.648,31.248,95.5
15391,12/25/21 12:35:32 AM,26.460,30.060,102.5
15392,12/25/21 12:36:32 AM,26.460,31.248,92.7
15393,12/25/21 12:37:32 AM,26.460,31.248,96.9
15394,12/25/21 12:38:32 AM,25.236,30.060,108.1
15395,12/25/21 12:39:32 AM,27.648,31.248,108.1
15396,12/25/21 12:40:32 AM,26.460,28.872,117.9
15397,12/25/21 12:41:32 AM,27.648,32.472,117.9
15398,12/25/21 12:42:32 AM,26.460,31.248,96.9
15399,12/25/21 12:43:32 AM,22.860,27.648,110.9
15400,12/25/21 12:44:32 AM,24.048,27.648,106.7
15401,12/25/21 12:45:32 AM,26.460,31.248,109.5
15402,12/25/21 12:46:32 AM,28.872,32.472,103.9
15403,12/25/21 12:47:32 AM,28.872,33.660,108.1
15404,12/25/21 12:48:32 AM,33.660,43.272,95.5
15405,12/25/21 12:49:32 AM,30.060,31.248,95.5
15406,12/25/21 12:50:32 AM,28.872,32.472,78.6
15407,12/25/21 12:51:32 AM,25.236,32.472,75.8
15408,12/25/21 12:52:32 AM,25.236,33.660,61.8
15409,12/25/21 12:53:32 AM,26.460,32.472,68.8
15410,12/25/21 12:54:32 AM,24.048,30.060,63.2
15411,12/25/21 12:55:32 AM,24.048,31.248,70.2
15412,12/25/21 12:56:32 AM,21.636,31.248,64.6
15413,12/25/21 12:57:32 AM,20.448,22.860,66.0
15414,12/25/21 12:58:32 AM,19.224,25.236,66.0
15415,12/25/21 12:59:32 AM,20.448,24.048,64.6
15416,12/25/21 01:00:32 AM,19.224,22.860,64.6
15417,12/25/21 01:01:32 AM,19.224,26.460,73.0
15418,12/25/21 01:02:32 AM,24.048,28.872,75.8
15419,12/25/21 01:03:32 AM,24.048,30.060,71.6
15420,12/25/21 01:04:32 AM,22.860,27.648,67.4
15421,12/25/21 01:05:32 AM,19.224,24.048,66.0
15422,12/25/21 01:06:32 AM,22.860,27.648,74.4
15423,12/25/21 01:07:32 AM,19.224,24.048,74.4
15424,12/25/21 01:08:32 AM,20.448,21.636,81.4
15425,12/25/21 01:09:32 AM,18.036,20.448,78.6
15426,12/25/21 01:10:32 AM,21.636,24.048,75.8
15427,12/25/21 01:11:32 AM,20.448,24.048,84.2
15428,12/25/21 01:12:32 AM,20.448,24.048,87.0
15429,12/25/21 01:13:32 AM,20.448,22.860,84.2
15430,12/25/21 01:14:32 AM,22.860,25.236,89.9
15431,12/25/21 01:15:32 AM,21.636,22.860,85.6
15432,12/25/21 01:16:32 AM,20.448,24.048,89.9
15433,12/25/21 01:17:32 AM,21.636,25.236,88.4
15434,12/25/21 01:18:32 AM,20.448,24.048,89.9
15435,12/25/21 01:19:32 AM,21.636,24.048,87.0
15436,12/25/21 01:20:32 AM,19.224,21.636,84.2
15437,12/25/21 01:21:32 AM,18.036,20.448,84.2
15438,12/25/21 01:22:32 AM,16.848,19.224,84.2
15439,12/25/21 01:23:32 AM,18.036,20.448,88.4
15440,12/25/21 01:24:32 AM,16.848,19.224,85.6
15441,12/25/21 01:25:32 AM,14.436,16.848,82.8
15442,12/25/21 01:26:32 AM,13.212,14.436,78.6
15443,12/25/21 01:27:32 AM,14.436,16.848,91.3
15444,12/25/21 01:28:32 AM,10.836,13.212,75.8
15445,12/25/21 01:29:32 AM,13.212,15.624,70.2
15446,12/25/21 01:30:32 AM,13.212,13.212,73.0
15447,12/25/21 01:31:32 AM,9.612,12.024,75.8
15448,12/25/21 01:32:32 AM,8.424,9.612,68.8
15449,12/25/21 01:33:32 AM,7.200,8.424,78.6
15450,12/25/21 01:34:32 AM,8.424,10.836,77.2
15451,12/25/21 01:35:32 AM,7.200,8.424,68.8
15452,12/25/21 01:36:32 AM,7.200,10.836,71.6
15453,12/25/21 01:37:32 AM,14.436,16.848,81.4
15454,12/25/21 01:38:32 AM,13.212,15.624,89.9
15455,12/25/21 01:39:32 AM,12.024,13.212,92.7
15456,12/25/21 01:40:32 AM,13.212,14.436,106.7
15457,12/25/21 01:41:32 AM,14.436,16.848,95.5
15458,12/25/21 01:42:32 AM,12.024,14.436,91.3
15459,12/25/21 01:43:32 AM,13.212,15.624,77.2
15460,12/25/21 01:44:32 AM,15.624,20.448,82.8
15461,12/25/21 01:45:32 AM,14.436,18.036,75.8
15462,12/25/21 01:46:32 AM,12.024,14.436,87.0
15463,12/25/21 01:47:32 AM,10.836,15.624,82.8
15464,12/25/21 01:48:32 AM,13.212,15.624,77.2
15465,12/25/21 01:49:32 AM,14.436,18.036,81.4
15466,12/25/21 01:50:32 AM,13.212,15.624,80.0
15467,12/25/21 01:51:32 AM,10.836,13.212,91.3
15468,12/25/21 01:52:32 AM,13.212,18.036,87.0
15469,12/25/21 01:53:32 AM,12.024,14.436,77.2
15470,12/25/21 01:54:32 AM,9.612,12.024,109.5
15471,12/25/21 01:55:32 AM,12.024,16.848,98.3
15472,12/25/21 01:56:32 AM,13.212,15.624,91.3
15473,12/25/21 01:57:32 AM,12.024,14.436,74.4
15474,12/25/21 01:58:32 AM,14.436,16.848,81.4
15475,12/25/21 01:59:32 AM,13.212,14.436,80.0
15476,12/25/21 02:00:32 AM,13.212,15.624,77.2
15477,12/25/21 02:01:32 AM,13.212,15.624,75.8
15478,12/25/21 02:02:32 AM,14.436,15.624,77.2
15479,12/25/21 02:03:32 AM,14.436,18.036,82.8
15480,12/25/21 02:04:32 AM,14.436,16.848,80.0
15481,12/25/21 02:05:32 AM,14.436,16.848,81.4
15482,12/25/21 02:06:32 AM,14.436,16.848,84.2
15483,12/25/21 02:07:32 AM,14.436,16.848,82.8
15484,12/25/21 02:08:32 AM,13.212,14.436,78.6
15485,12/25/21 02:09:32 AM,13.212,15.624,87.0
15486,12/25/21 02:10:32 AM,13.212,15.624,98.3
15487,12/25/21 02:11:32 AM,14.436,16.848,89.9
15488,12/25/21 02:12:32 AM,14.436,15.624,91.3
15489,12/25/21 02:13:32 AM,10.836,13.212,84.2
15490,12/25/21 02:14:32 AM,12.024,14.436,78.6
15491,12/25/21 02:15:32 AM,14.436,16.848,92.7
15492,12/25/21 02:16:32 AM,13.212,14.436,91.3
15493,12/25/21 02:17:32 AM,12.024,15.624,95.5
15494,12/25/21 02:18:32 AM,14.436,15.624,105.3
15495,12/25/21 02:19:32 AM,14.436,16.848,92.7
15496,12/25/21 02:20:32 AM,14.436,18.036,91.3
15497,12/25/21 02:21:32 AM,14.436,16.848,87.0
15498,12/25/21 02:22:32 AM,13.212,14.436,96.9
15499,12/25/21 02:23:32 AM,12.024,14.436,91.3
15500,12/25/21 02:24:32 AM,12.024,14.436,87.0
15501,12/25/21 02:25:32 AM,10.836,13.212,99.7
15502,12/25/21 02:26:32 AM,12.024,14.436,95.5
15503,12/25/21 02:27:32 AM,14.436,20.448,84.2
15504,12/25/21 02:28:32 AM,13.212,16.848,80.0
15505,12/25/21 02:29:32 AM,12.024,15.624,70.2
15506,12/25/21 02:30:32 AM,13.212,14.436,82.8
15507,12/25/21 02:31:32 AM,12.024,14.436,87.0
15508,12/25/21 02:32:32 AM,12.024,14.436,85.6
15509,12/25/21 02:33:32 AM,10.836,13.212,80.0
15510,12/25/21 02:34:32 AM,12.024,14.436,89.9
15511,12/25/21 02:35:32 AM,13.212,15.624,84.2
15512,12/25/21 02:36:32 AM,13.212,15.624,61.8
15513,12/25/21 02:37:32 AM,13.212,14.436,66.0
15514,12/25/21 02:38:32 AM,10.836,13.212,67.4
15515,12/25/21 02:39:32 AM,10.836,14.436,61.8
15516,12/25/21 02:40:32 AM,12.024,14.436,77.2
15517,12/25/21 02:41:32 AM,12.024,14.436,71.6
15518,12/25/21 02:42:32 AM,13.212,15.624,81.4
15519,12/25/21 02:43:32 AM,12.024,15.624,74.4
15520,12/25/21 02:44:32 AM,13.212,14.436,73.0
15521,12/25/21 02:45:32 AM,14.436,16.848,84.2
15522,12/25/21 02:46:32 AM,15.624,18.036,82.8
15523,12/25/21 02:47:32 AM,14.436,16.848,89.9
15524,12/25/21 02:48:32 AM,14.436,15.624,85.6
15525,12/25/21 02:49:32 AM,14.436,16.848,77.2
15526,12/25/21 02:50:32 AM,14.436,16.848,80.0
15527,12/25/21 02:51:32 AM,14.436,16.848,78.6
15528,12/25/21 02:52:32 AM,15.624,18.036,84.2
15529,12/25/21 02:53:32 AM,14.436,18.036,81.4
15530,12/25/21 02:54:32 AM,14.436,15.624,81.4
15531,12/25/21 02:55:32 AM,16.848,19.224,84.2
15532,12/25/21 02:56:32 AM,15.624,18.036,84.2
15533,12/25/21 02:57:32 AM,15.624,16.848,77.2
15534,12/25/21 02:58:32 AM,13.212,15.624,85.6
15535,12/25/21 02:59:32 AM,12.024,14.436,82.8
15536,12/25/21 03:00:32 AM,13.212,16.848,92.7
15537,12/25/21 03:01:32 AM,14.436,15.624,102.5
15538,12/25/21 03:02:32 AM,14.436,15.624,95.5
15539,12/25/21 03:03:32 AM,14.436,16.848,91.3
15540,12/25/21 03:04:32 AM,12.024,13.212,84.2
15541,12/25/21 03:05:32 AM,13.212,15.624,87.0
15542,12/25/21 03:06:32 AM,12.024,15.624,99.7
15543,12/25/21 03:07:32 AM,14.436,15.624,99.7
15544,12/25/21 03:08:32 AM,14.436,16.848,96.9
15545,12/25/21 03:09:32 AM,13.212,15.624,112.3
15546,12/25/21 03:10:32 AM,13.212,15.624,96.9
15547,12/25/21 03:11:32 AM,13.212,15.624,92.7
15548,12/25/21 03:12:32 AM,14.436,15.624,99.7
15549,12/25/21 03:13:32 AM,15.624,18.036,99.7
15550,12/25/21 03:14:32 AM,14.436,16.848,103.9
15551,12/25/21 03:15:32 AM,14.436,18.036,95.5
15552,12/25/21 03:16:32 AM,14.436,16.848,88.4
15553,12/25/21 03:17:32 AM,13.212,14.436,91.3
15554,12/25/21 03:18:32 AM,9.612,13.212,91.3
15555,12/25/21 03:19:32 AM,8.424,10.836,94.1
15556,12/25/21 03:20:32 AM,12.024,14.436,103.9
15557,12/25/21 03:21:32 AM,10.836,13.212,113.7
15558,12/25/21 03:22:32 AM,10.836,13.212,109.5
15559,12/25/21 03:23:32 AM,14.436,16.848,94.1
15560,12/25/21 03:24:32 AM,12.024,19.224,96.9
15561,12/25/21 03:25:32 AM,9.612,12.024,87.0
15562,12/25/21 03:26:32 AM,10.836,12.024,106.7
15563,12/25/21 03:27:32 AM,12.024,16.848,92.7
15564,12/25/21 03:28:32 AM,13.212,16.848,77.2
15565,12/25/21 03:29:32 AM,12.024,13.212,68.8
15566,12/25/21 03:30:32 AM,9.612,12.024,59.0
15567,12/25/21 03:31:32 AM,8.424,9.612,61.8
15568,12/25/21 03:32:32 AM,7.200,10.836,73.0
15569,12/25/21 03:33:32 AM,7.200,9.612,67.4
15570,12/25/21 03:34:32 AM,10.836,13.212,61.8
15571,12/25/21 03:35:32 AM,10.836,12.024,71.6
15572,12/25/21 03:36:32 AM,8.424,9.612,70.2
15573,12/25/21 03:37:32 AM,8.424,9.612,64.6
15574,12/25/21 03:38:32 AM,9.612,12.024,70.2
15575,12/25/21 03:39:32 AM,10.836,13.212,73.0
15576,12/25/21 03:40:32 AM,12.024,14.436,71.6
15577,12/25/21 03:41:32 AM,12.024,13.212,67.4
15578,12/25/21 03:42:32 AM,10.836,12.024,68.8
15579,12/25/21 03:43:32 AM,10.836,13.212,74.4
15580,12/25/21 03:44:32 AM,9.612,12.024,68.8
15581,12/25/21 03:45:32 AM,8.424,9.612,56.2
15582,12/25/21 03:46:32 AM,8.424,9.612,53.3
15583,12/25/21 03:47:32 AM,9.612,10.836,51.9
15584,12/25/21 03:48:32 AM,8.424,10.836,56.2
15585,12/25/21 03:49:32 AM,7.200,9.612,50.5
15586,12/25/21 03:50:32 AM,7.200,8.424,49.1
15587,12/25/21 03:51:32 AM,7.200,8.424,61.8
15588,12/25/21 03:52:32 AM,8.424,9.612,53.3
15589,12/25/21 03:53:32 AM,7.200,8.424,47.7
15590,12/25/21 03:54:32 AM,7.200,8.424,53.3
15591,12/25/21 03:55:32 AM,8.424,9.612,56.2
15592,12/25/21 03:56:32 AM,8.424,9.612,53.3
15593,12/25/21 03:57:32 AM,10.836,12.024,59.0
15594,12/25/21 03:58:32 AM,9.612,12.024,56.2
15595,12/25/21 03:59:32 AM,9.612,10.836,51.9
15596,12/25/21 04:00:32 AM,8.424,10.836,63.2
15597,12/25/21 04:01:32 AM,8.424,10.836,88.4
15598,12/25/21 04:02:32 AM,8.424,9.612,75.8
15599,12/25/21 04:03:32 AM,9.612,10.836,54.8
15600,12/25/21 04:04:32 AM,8.424,10.836,59.0
15601,12/25/21 04:05:32 AM,8.424,10.836,73.0
15602,12/25/21 04:06:32 AM,9.612,12.024,53.3
15603,12/25/21 04:07:32 AM,10.836,12.024,57.6
15604,12/25/21 04:08:32 AM,9.612,12.024,57.6
15605,12/25/21 04:09:32 AM,9.612,12.024,64.6
15606,12/25/21 04:10:32 AM,9.612,10.836,61.8
15607,12/25/21 04:11:32 AM,10.836,13.212,66.0
15608,12/25/21 04:12:32 AM,10.836,12.024,75.8
15609,12/25/21 04:13:32 AM,12.024,13.212,75.8
15610,12/25/21 04:14:32 AM,9.612,10.836,77.2
15611,12/25/21 04:15:32 AM,9.612,10.836,75.8
15612,12/25/21 04:16:32 AM,9.612,10.836,85.6
15613,12/25/21 04:17:32 AM,8.424,10.836,91.3
15614,12/25/21 04:18:32 AM,7.200,8.424,77.2
15615,12/25/21 04:19:32 AM,6.012,7.200,85.6
15616,12/25/21 04:20:32 AM,7.200,8.424,77.2
15617,12/25/21 04:21:32 AM,7.200,8.424,82.8
15618,12/25/21 04:22:32 AM,7.200,10.836,73.0
15619,12/25/21 04:23:32 AM,8.424,9.612,81.4
15620,12/25/21 04:24:32 AM,8.424,10.836,88.4
15621,12/25/21 04:25:32 AM,8.424,9.612,81.4
15622,12/25/21 04:26:32 AM,8.424,10.836,82.8
15623,12/25/21 04:27:32 AM,8.424,9.612,80.0
15624,12/25/21 04:28:32 AM,7.200,8.424,81.4
15625,12/25/21 04:29:32 AM,8.424,9.612,88.4
15626,12/25/21 04:30:32 AM,8.424,9.612,75.8
15627,12/25/21 04:31:32 AM,9.612,12.024,80.0
15628,12/25/21 04:32:32 AM,9.612,10.836,77.2
15629,12/25/21 04:33:32 AM,9.612,9.612,73.0
15630,12/25/21 04:34:32 AM,7.200,8.424,73.0
15631,12/25/21 04:35:32 AM,7.200,8.424,75.8
15632,12/25/21 04:36:32 AM,7.200,9.612,73.0
15633,12/25/21 04:37:32 AM,7.200,9.612,73.0
15634,12/25/21 04:38:32 AM,7.200,8.424,71.6
15635,12/25/21 04:39:32 AM,8.424,9.612,84.2
15636,12/25/21 04:40:32 AM,10.836,12.024,81.4
15637,12/25/21 04:41:32 AM,10.836,12.024,88.4
15638,12/25/21 04:42:32 AM,9.612,12.024,78.6
15639,12/25/21 04:43:32 AM,8.424,10.836,64.6
15640,12/25/21 04:44:32 AM,8.424,10.836,61.8
15641,12/25/21 04:45:32 AM,9.612,10.836,64.6
15642,12/25/21 04:46:32 AM,9.612,10.836,53.3
15643,12/25/21 04:47:32 AM,10.836,13.212,61.8
15644,12/25/21 04:48:32 AM,10.836,13.212,61.8
15645,12/25/21 04:49:32 AM,12.024,14.436,61.8
15646,12/25/21 04:50:32 AM,9.612,14.436,57.6
15647,12/25/21 04:51:32 AM,8.424,10.836,59.0
15648,12/25/21 04:52:32 AM,9.612,10.836,66.0
15649,12/25/21 04:53:32 AM,8.424,9.612,56.2
15650,12/25/21 04:54:32 AM,7.200,8.424,61.8
15651,12/25/21 04:55:32 AM,7.200,8.424,63.2
15652,12/25/21 04:56:32 AM,7.200,8.424,63.2
15653,12/25/21 04:57:32 AM,7.200,8.424,56.2
15654,12/25/21 04:58:32 AM,9.612,10.836,54.8
15655,12/25/21 04:59:32 AM,8.424,9.612,68.8
15656,12/25/21 05:00:32 AM,8.424,10.836,54.8
15657,12/25/21 05:01:32 AM,10.836,12.024,64.6
15658,12/25/21 05:02:32 AM,12.024,13.212,70.2
15659,12/25/21 05:03:32 AM,14.436,16.848,68.8
15660,12/25/21 05:04:32 AM,13.212,15.624,70.2
15661,12/25/21 05:05:32 AM,9.612,12.024,61.8
15662,12/25/21 05:06:32 AM,9.612,10.836,74.4
15663,12/25/21 05:07:32 AM,12.024,14.436,82.8
15664,12/25/21 05:08:32 AM,10.836,12.024,82.8
15665,12/25/21 05:09:32 AM,10.836,13.212,75.8
15666,12/25/21 05:10:32 AM,9.612,9.612,91.3
15667,12/25/21 05:11:32 AM,9.612,10.836,77.2
15668,12/25/21 05:12:32 AM,9.612,10.836,84.2
15669,12/25/21 05:13:32 AM,9.612,9.612,78.6
15670,12/25/21 05:14:32 AM,9.612,10.836,84.2
15671,12/25/21 05:15:32 AM,8.424,9.612,88.4
15672,12/25/21 05:16:32 AM,7.200,8.424,91.3
15673,12/25/21 05:17:32 AM,9.612,10.836,70.2
15674,12/25/21 05:18:32 AM,7.200,8.424,67.4
15675,12/25/21 05:19:32 AM,8.424,9.612,66.0
15676,12/25/21 05:20:32 AM,7.200,8.424,64.6
15677,12/25/21 05:21:32 AM,7.200,9.612,80.0
15678,12/25/21 05:22:32 AM,8.424,9.612,70.2
15679,12/25/21 05:23:32 AM,9.612,10.836,84.2
15680,12/25/21 05:24:32 AM,10.836,13.212,80.0
15681,12/25/21 05:25:32 AM,12.024,14.436,80.0
15682,12/25/21 05:26:32 AM,10.836,14.436,70.2
15683,12/25/21 05:27:32 AM,9.612,12.024,59.0
15684,12/25/21 05:28:32 AM,9.612,10.836,74.4
15685,12/25/21 05:29:32 AM,10.836,13.212,71.6
15686,12/25/21 05:30:32 AM,10.836,13.212,67.4
15687,12/25/21 05:31:32 AM,9.612,14.436,59.0
15688,12/25/21 05:32:32 AM,9.612,14.436,60.4
15689,12/25/21 05:33:32 AM,10.836,13.212,64.6
15690,12/25/21 05:34:32 AM,10.836,13.212,67.4
15691,12/25/21 05:35:32 AM,10.836,14.436,67.4
15692,12/25/21 05:36:32 AM,12.024,14.436,63.2
15693,12/25/21 05:37:32 AM,12.024,13.212,67.4
15694,12/25/21 05:38:32 AM,12.024,14.436,60.4
15695,12/25/21 05:39:32 AM,10.836,13.212,53.3
15696,12/25/21 05:40:32 AM,12.024,14.436,61.8
15697,12/25/21 05:41:32 AM,12.024,13.212,60.4
15698,12/25/21 05:42:32 AM,14.436,16.848,59.0
15699,12/25/21 05:43:32 AM,13.212,18.036,60.4
15700,12/25/21 05:44:32 AM,13.212,16.848,57.6
15701,12/25/21 05:45:32 AM,12.024,14.436,61.8
15702,12/25/21 05:46:32 AM,13.212,18.036,60.4
15703,12/25/21 05:47:32 AM,15.624,18.036,66.0
15704,12/25/21 05:48:32 AM,13.212,15.624,60.4
15705,12/25/21 05:49:32 AM,12.024,14.436,64.6
15706,12/25/21 05:50:32 AM,12.024,14.436,63.2
